,gameId,trialNum,repNum,utterance,label,logits
134,BTbGhXZvjdSFubTBg,62,5,upside down top hat,D,"[17.00572  15.272504 17.611868 15.358014 17.024336 17.917688 16.3577
 21.163399 13.679571 15.863116 16.002825 15.866254]"
135,BTbGhXZvjdSFubTBg,63,5,rabbit ears,E,"[14.432091 15.504223 15.828904 16.624912 19.63368  15.889387 16.301807
 16.249384 17.784071 14.780633 17.322271 15.909266]"
136,BTbGhXZvjdSFubTBg,64,5,kung fu yoga guy,G,"[14.158635 16.791315 15.248346 12.786634 11.846198 15.801588 16.207962
 14.250851 13.260308 11.848078 10.548449 12.153336]"
137,BTbGhXZvjdSFubTBg,65,5,beggar,K,"[13.719601 13.908474 14.116265 15.347306 14.883942 16.60078  14.525395
 12.256031 15.497751 12.189414 13.074896 15.379455]"
138,BTbGhXZvjdSFubTBg,66,5,zombie,A,"[17.177773 15.108116 17.606985 15.79837  15.194405 14.645757 16.738132
 16.229395 14.086071 15.418845 14.766436 15.814397]"
139,BTbGhXZvjdSFubTBg,67,5,flying ghost,C,"[15.827756  17.227247  21.884094  15.460035  17.407595  15.605971
 16.918133  15.818601  16.202166  16.424994  15.229218  15.9087925]"
140,BTbGhXZvjdSFubTBg,68,5,puking a triangle,B,"[18.412622 18.338568 19.018478 17.607662 21.434462 19.528143 19.36427
 17.830528 19.101751 18.289747 18.413792 17.82223 ]"
141,BTbGhXZvjdSFubTBg,69,5,bean bag guy,F,"[17.410349 16.57224  18.70334  17.134876 15.981561 22.241693 16.209373
 19.09813  15.755196 15.711245 15.551133 17.26671 ]"
142,BTbGhXZvjdSFubTBg,70,5,square shape body guy,J,"[25.609919 24.17551  25.580444 26.725536 24.735079 26.39639  24.098177
 24.717262 22.881062 23.500534 23.30369  25.486076]"
143,BTbGhXZvjdSFubTBg,71,5,kevin the baby,H,"[14.078696 13.927844 15.848512 14.687803 16.447475 15.945541 13.64014
 15.55242  15.558285 13.750994 14.61889  15.582352]"
144,GWCD2NGoiA2n5Wh2i,0,0,"looks like a person leaning back, with head forward except there is a small triangle in the back not the one that clearly looks like a person, sorry! no legs left hmm, top i'd say, though leaning forward",G,"[24.33724  26.743809 26.457506 23.915852 29.48948  27.944365 25.969652
 23.468525 24.299484 23.38852  24.46771  25.69533 ]"
145,GWCD2NGoiA2n5Wh2i,1,0,"ohh man i biffed the last one okay, this guy totally looks like a speaker standing at a podium holding a book, maybe wearing a robe feet to the left, book to the left facing the left i wouldn't say he's wearing a hat",D,"[23.74437  19.957935 20.672617 26.107168 22.439016 24.227232 22.637686
 23.524883 19.326649 21.903791 21.526573 23.744654]"
146,GWCD2NGoiA2n5Wh2i,2,0,"alright, this guy looks similar to the last, except he's facing the right, and kneeling also with a book in hand bent legs, knees to the right, normal head yeah definitely, book looks more triangular back is flat mostly, upright",L,"[22.509089 21.273975 21.167212 22.71383  22.667946 25.497707 22.619074
 17.250257 19.422832 17.93756  18.062714 21.434654]"
147,GWCD2NGoiA2n5Wh2i,3,0,"okay, so this one has a body that is shaped almost like a state like minnesota but a diamond head on top the body is sort of one shape, feet pointing to right also has a little triangle pointing to the right at the top, the shoulder area",J,"[23.551067 26.178831 23.59118  24.366894 26.860395 22.657417 24.437397
 21.919544 22.140951 23.658766 23.042006 25.455868]"
148,GWCD2NGoiA2n5Wh2i,4,0,"anyway this guy looks like they're sitting, legs to the left",F,"[18.68988  17.859818 18.554554 18.255383 18.509598 24.358168 18.70875
 18.38282  17.40491  15.037121 16.235743 18.840132]"
149,GWCD2NGoiA2n5Wh2i,6,0,"this looks like a person who is wearing a big ole bow on their head (or like rabbit ears), facing the right also appear to be sitting",E,"[20.698763 25.939066 22.017988 23.976799 28.184137 27.488882 24.526644
 23.928638 25.037045 21.827692 24.435328 26.082273]"
150,GWCD2NGoiA2n5Wh2i,7,0,"this looks like a guy wearing a robe pretending like he's flying both arms outstretched, head sort of leaning to the left parallelogram (i think ) shaped body",C,"[25.39889  27.778975 30.278332 25.363451 26.884762 25.706858 26.901896
 24.35187  23.604836 24.262232 23.735634 27.075014]"
151,GWCD2NGoiA2n5Wh2i,8,0,"oh no okay this one is similar to the one i called minnesota, so like pretty simple, with just a distinct ""head"" diamond and then a body beneath the body has sort of sloping shoulders yeah i think so! bean is a good description lol bean body",H,"[20.589785 21.880686 19.822876 20.13119  21.71308  19.91076  21.45529
 21.511341 18.718328 19.978579 19.044752 21.016144]"
152,GWCD2NGoiA2n5Wh2i,10,0,"my bad guys! anyway this one looks a bit like a guy dancing, both legs to the left, one on the ground and one in the area ""head"" diamond to the right, tilted back for sure yup! pretty distinct feet legs",A,"[27.22036  26.522404 24.337332 23.80129  26.409706 25.789192 26.03993
 23.322224 24.526926 22.061296 23.396168 25.44951 ]"
153,GWCD2NGoiA2n5Wh2i,11,0,"hmm this one has a diamond head, with another diamond directly beneath triangle to the right below that has a triangle pointing directly up to the left",K,"[20.285255 22.893543 22.084507 22.163286 24.200356 20.60103  22.004484
 21.237452 19.433512 21.991716 22.883135 24.15425 ]"
154,GWCD2NGoiA2n5Wh2i,12,1,bunny ears again!,E,"[11.292368  10.500783  11.955818  11.514931  13.481283  12.143354
 12.1112385 12.410303  12.125862   9.242939  11.873908  10.342384 ]"
155,GWCD2NGoiA2n5Wh2i,13,1,"the one i thought looked radioactive, haha there is a little distinct triangle at the bottom right bottom left!!!",B,"[14.293212 15.898536 16.913328 14.723031 16.568169 16.507856 16.171944
 15.787643 14.139064 15.103012 14.496887 14.611812]"
156,GWCD2NGoiA2n5Wh2i,14,1,"guy standing at podium again, facing left",D,"[14.961882 13.600334 13.980445 17.961283 14.855993 15.73035  16.409998
 16.418478 14.143787 13.859531 13.809365 18.316526]"
157,GWCD2NGoiA2n5Wh2i,15,1,"minnesota lol i'm married but flattered anyway, it's the other simple one, not the bean body",J,"[14.719812  15.789861  13.509321  14.969099  13.685231  14.672443
 14.353988  15.365564  13.930117  14.977492  13.228329  13.9851675]"
158,GWCD2NGoiA2n5Wh2i,16,1,"guy sitting', facing the left, legs out, head tilted a bit forward",F,"[19.267677 20.203554 20.796164 21.093164 22.033157 26.726141 21.116575
 19.09743  21.319315 17.948298 18.814405 20.79206 ]"
159,GWCD2NGoiA2n5Wh2i,17,1,"this is the person holding a book and kneeling, facing right kinda look like they're kneeing in a robe",L,"[20.08325  25.829462 22.170761 26.476292 24.845064 25.535028 24.928612
 20.504028 22.675133 21.624725 21.422398 25.690437]"
160,GWCD2NGoiA2n5Wh2i,18,1,"dancing guy again! legs facing left one up, one on floor not the ice skater",A,"[23.273174 19.724815 19.62869  16.917946 18.438929 21.724667 19.83982
 15.518898 19.129663 14.799955 15.816462 19.54061 ]"
161,GWCD2NGoiA2n5Wh2i,19,1,flying guyyyy,C,"[15.51301  13.776734 22.000195 13.287434 14.465046 15.252786 14.638135
 13.361486 15.572355 13.613294 11.813165 11.963506]"
162,GWCD2NGoiA2n5Wh2i,20,1,bean body!!,H,"[16.021404  15.5355425 16.286491  14.576951  14.4847    15.966341
 15.365955  18.02786   15.7657175 15.193198  15.201731  16.037426 ]"
163,GWCD2NGoiA2n5Wh2i,21,1,"double diamond, the second directly beneath the head triangle on left pointing up",K,"[17.902176 19.164738 18.846737 19.703945 21.69459  17.221455 19.624886
 19.749166 17.218298 19.502993 19.734612 20.32122 ]"
164,GWCD2NGoiA2n5Wh2i,22,1,"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",G,"[24.617254 25.15896  25.304937 22.379738 24.53385  22.026743 24.605555
 21.310472 23.52448  21.084867 21.915546 24.268967]"
165,GWCD2NGoiA2n5Wh2i,23,1,"this one is the ice skater! one leg down, foot pointing to left, one leg up with the foot out",I,"[24.805826 23.190094 23.222418 19.451328 21.6354   21.248901 23.504017
 18.748238 23.768538 19.052206 19.480646 21.55374 ]"
166,GWCD2NGoiA2n5Wh2i,24,2,"this one is minnesota again, simple body but not tha bean",J,"[17.366016 17.820412 16.996696 17.486502 18.592562 18.1079   17.501715
 17.347275 17.568998 17.570766 16.828888 17.338354]"
167,GWCD2NGoiA2n5Wh2i,25,2,"ice skater once more! one leg on the ground, with a foot pointing to the left one leg in the air, on the right, foot pointing out",I,"[19.544197  19.273907  20.013681  14.827175  18.050623  17.786512
 18.75908   14.291684  19.28125   15.1925535 16.071527  17.520168 ]"
168,GWCD2NGoiA2n5Wh2i,26,2,"guy sitting, body pointing to the left, distinct leg and foot",F,"[17.608505 20.34367  20.613092 20.49938  21.426826 25.628658 20.754416
 18.619371 20.998991 17.08831  18.572649 21.266605]"
169,GWCD2NGoiA2n5Wh2i,27,2,"this one is podium guy, facing left",D,"[21.60864  19.056887 21.707115 22.54526  21.06479  22.968693 22.120134
 22.63954  20.095093 20.07596  19.667706 22.14009 ]"
170,GWCD2NGoiA2n5Wh2i,28,2,bunny ears for this one!,E,"[11.341451  10.715129  11.933615  11.541362  13.181021  11.638678
 11.897157  12.735325  12.1265135 10.054578  11.905297  10.43963  ]"
171,GWCD2NGoiA2n5Wh2i,29,2,"dancing man this round both legs to left, one up and one on the floor head back to the left to the right",A,"[26.783264 21.69933  19.145695 20.277695 19.664501 22.384232 21.705713
 19.221918 20.877262 17.34455  18.679953 21.648874]"
172,GWCD2NGoiA2n5Wh2i,30,2,"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",B,"[19.084845 19.54145  18.325138 18.097452 20.68241  19.16038  18.875683
 17.529665 16.990107 17.87421  18.137177 18.60307 ]"
173,GWCD2NGoiA2n5Wh2i,31,2,"kneeling person in a robe for this round, facing right also to the right no not diamond on diamond",L,"[21.472576 26.076654 22.165697 26.986647 24.563555 23.447083 25.25889
 22.50847  22.860981 23.861584 25.284327 27.692053]"
174,GWCD2NGoiA2n5Wh2i,32,2,flying guy on this round,C,"[17.718027 14.787158 21.635658 15.220191 14.933799 16.329117 15.41587
 16.983501 16.132906 16.2708   14.070934 15.354085]"
175,GWCD2NGoiA2n5Wh2i,33,2,"i don't know if we have a name for this one head leaning forward and to the left (he looks bummed), with tiny pointy triangle below it, also facing left distinct triangle on the right, sort of hanging off yeah, distinct triangle on bottom right and top right",G,"[25.681448 23.815334 23.358833 24.063908 28.51702  26.782057 24.945936
 25.142294 22.25364  23.729261 23.081837 23.791916]"
176,GWCD2NGoiA2n5Wh2i,34,2,double diamond here i endorse the triangle butt descriptor u would be sad too with a triangle butt :(,K,"[15.841902 15.584771 14.614151 15.747272 16.776703 15.003103 15.710303
 14.784484 15.696214 15.050244 16.901396 17.810787]"
177,GWCD2NGoiA2n5Wh2i,35,2,bean body!,H,"[15.7004385 15.274723  16.382309  14.558058  14.539188  16.043594
 15.308603  18.188316  15.612899  15.035662  15.110426  15.899803 ]"
178,GWCD2NGoiA2n5Wh2i,36,3,bunny ears,E,"[12.344174  12.4982605 14.089926  13.712692  15.93797   13.517845
 14.056842  14.997719  14.009981  11.470985  14.39856   13.196776 ]"
179,GWCD2NGoiA2n5Wh2i,37,3,podium man!,D,"[14.514585 10.816054 17.546322 14.510746 12.643809 15.142457 15.408251
 16.069292 11.247699 12.369463 12.260207 14.989339]"
180,GWCD2NGoiA2n5Wh2i,38,3,"kneeling man in a robe, facing right keep it up repi, i think it helps as long as you go first!",L,"[15.783596 16.179403 14.554649 20.284702 15.454467 17.25452  17.798292
 14.782942 15.954578 16.01176  15.973529 17.238823]"
181,GWCD2NGoiA2n5Wh2i,39,3,bean body!,H,"[15.7004385 15.274723  16.382309  14.558058  14.539188  16.043594
 15.308603  18.188316  15.612899  15.035662  15.110426  15.899803 ]"
182,GWCD2NGoiA2n5Wh2i,40,3,flying guy!,C,"[17.703686  15.3468895 23.325497  14.83776   16.39341   16.592802
 16.050165  15.86935   16.573095  15.373713  13.911364  14.884138 ]"
183,GWCD2NGoiA2n5Wh2i,41,3,"double diamond, triangle at the bottom left that is pointing up",K,"[17.439137 19.230137 18.91274  19.582308 20.62642  17.150118 19.768623
 18.682144 17.009495 18.667841 20.102259 19.850523]"
184,GWCD2NGoiA2n5Wh2i,42,3,dancing man for this round!,A,"[25.030035 22.031897 20.467167 20.296099 19.425999 20.106508 21.071098
 19.740416 20.31415  17.744402 17.734982 21.30052 ]"
185,GWCD2NGoiA2n5Wh2i,43,3,"sitting man this time, facing left, distinct leg and foot last round was def dancing man",F,"[21.017849 21.008053 18.758535 20.170147 20.602137 26.89319  21.338766
 18.77881  19.692759 16.881607 19.64619  21.94426 ]"
186,GWCD2NGoiA2n5Wh2i,44,3,"this one is the ice skater! one leg up and pointing to the right, one on the ground with foot pointing to the left",I,"[26.699093 25.383934 26.368505 21.735332 23.653282 23.10995  25.392893
 19.75891  26.321072 21.029932 21.522362 23.737686]"
187,GWCD2NGoiA2n5Wh2i,45,3,radioactive man (not fall out boy ),B,"[18.083397 14.709947 15.74236  17.302711 13.64577  15.328218 15.251127
 17.954725 12.970914 15.541044 15.376626 16.890652]"
188,GWCD2NGoiA2n5Wh2i,46,3,"minnesota! lemme know if you need more, can't remember if we settled on this description",J,"[14.891881 14.203164 14.670923 14.797199 14.541827 14.535467 14.34785
 15.493796 14.406042 16.100286 13.609084 13.335393]"
189,GWCD2NGoiA2n5Wh2i,47,3,this is bummed guy (triangle butt),G,"[19.922028 18.536535 19.77324  19.25302  22.30316  20.71481  19.208187
 21.852615 18.96377  18.716572 20.96127  21.107937]"
190,GWCD2NGoiA2n5Wh2i,48,4,rabbit ears this time!,E,"[12.555103 12.52136  13.373873 14.095328 16.00113  13.09302  13.994063
 13.997327 14.790172 12.348819 14.965798 12.596072]"
191,GWCD2NGoiA2n5Wh2i,50,4,minnesota for this one! (which i think is a state with a nice shape tbh!),J,"[15.579562 17.294214 18.276436 18.214693 18.667883 16.930029 16.76157
 19.68717  17.722378 19.674925 16.994637 17.69645 ]"
192,GWCD2NGoiA2n5Wh2i,51,4,bummed! guy! triangle! butt!,G,"[20.507757 18.711222 19.242537 19.261656 20.29452  20.45145  18.981249
 20.071081 19.90653  18.298206 19.653147 20.1042  ]"
193,GWCD2NGoiA2n5Wh2i,52,4,"podium man, facing left this time",D,"[18.041077 13.01003  17.485798 18.705093 15.780796 17.81898  18.029312
 18.723246 14.422661 14.914113 14.389822 17.898975]"
194,GWCD2NGoiA2n5Wh2i,53,4,"kneeling man, facing right, holding a book",L,"[17.317596 18.990686 17.572275 23.196142 20.719688 21.756153 20.86443
 14.708382 18.973763 16.179745 15.510548 20.811562]"
195,GWCD2NGoiA2n5Wh2i,54,4,double diamond this time,K,"[15.510466 14.923308 17.490467 15.381477 15.67156  15.400923 17.196318
 16.517387 13.663943 15.214425 15.396619 16.20691 ]"
196,GWCD2NGoiA2n5Wh2i,55,4,radioactive man for this round,B,"[17.53896  14.624771 16.212618 15.206179 13.102322 14.41745  15.22412
 16.166834 12.419887 14.295955 15.109775 16.805761]"
197,GWCD2NGoiA2n5Wh2i,56,4,you guys are doing' great :) bean body for this one,H,"[14.062026 14.461334 15.193961 14.814864 13.338417 14.758881 15.105542
 17.565079 14.289527 14.895558 14.305666 15.03063 ]"
198,GWCD2NGoiA2n5Wh2i,57,4,ice skater this time!,I,"[15.199536 15.404879 17.018785 11.371029 13.836906 12.929969 14.769213
 12.025489 14.713521 12.305636 12.568273 13.861525]"
199,GWCD2NGoiA2n5Wh2i,58,4,dancing guy for this round!,A,"[23.150238 19.824034 19.84623  18.868608 17.475235 18.801027 19.377855
 19.074167 18.23301  16.28674  16.15181  19.936094]"
200,GWCD2NGoiA2n5Wh2i,59,4,"sitting man, facing left for this round",F,"[22.033306 22.421228 20.946524 24.412329 23.502293 28.573586 21.719929
 22.794468 22.047533 20.874817 21.534946 24.731773]"
201,GWCD2NGoiA2n5Wh2i,60,5,"bummed man, triangle butt for this one",G,"[19.288416 18.308874 19.540348 19.004763 20.903463 20.24765  19.131598
 21.041714 19.099152 18.29445  19.647285 21.105265]"
202,GWCD2NGoiA2n5Wh2i,61,5,dancing man for this one!,A,"[24.047592 21.04627  20.207708 20.023733 18.799124 19.782236 20.23502
 18.931492 19.82431  17.614801 17.566025 20.445038]"
203,GWCD2NGoiA2n5Wh2i,62,5,minnesota for this round!,J,"[13.733913  12.8762665 13.689743  14.838545  13.417411  14.479124
 13.07048   15.589802  13.508372  14.956606  13.420761  13.703086 ]"
204,GWCD2NGoiA2n5Wh2i,63,5,bunny ears for this round! we're really truckin',E,"[11.874844  11.1202965 12.516514  12.16673   13.788708  11.281097
 13.098283  13.1388645 12.234092  10.390727  12.504922  11.597358 ]"
205,GWCD2NGoiA2n5Wh2i,64,5,ice skater this time!,I,"[15.199536 15.404879 17.018785 11.371029 13.836906 12.929969 14.769213
 12.025489 14.713521 12.305636 12.568273 13.861525]"
206,GWCD2NGoiA2n5Wh2i,65,5,double diamond for this one,K,"[15.578845  15.5216675 16.602383  15.19374   15.956357  15.0443
 16.750332  15.867986  13.930471  15.215839  15.176683  16.381174 ]"
207,GWCD2NGoiA2n5Wh2i,66,5,radioactive guy here!,B,"[18.320385 15.628603 18.012232 16.55082  15.362285 16.89724  16.04053
 16.810837 14.205151 15.014145 14.451043 16.06575 ]"
208,GWCD2NGoiA2n5Wh2i,67,5,bean body for this one,H,"[16.01849  15.651427 17.158802 15.420459 15.151652 16.953276 16.210588
 19.15296  15.900246 16.10208  15.66444  16.527678]"
209,GWCD2NGoiA2n5Wh2i,68,5,"kneeling man, facing right this time",L,"[21.130995 21.116886 20.661968 23.207014 22.291643 23.169575 23.053207
 18.521305 21.43989  18.056028 19.022348 22.722715]"
210,GWCD2NGoiA2n5Wh2i,69,5,"sitting guy, facing left this round!",F,"[18.915838 18.425087 16.904171 21.094181 20.15189  23.448696 18.256529
 20.679665 19.242025 18.656624 19.165686 20.808744]"
211,GWCD2NGoiA2n5Wh2i,70,5,podium guy this time!,D,"[13.912918   9.557857  15.7920885 13.469873  11.129343  14.406819
 13.910085  14.355619  10.258986  11.039331  11.125239  13.203099 ]"
212,GWCD2NGoiA2n5Wh2i,71,5,last oneeee! and it's flying man!!,C,"[15.919444 14.461404 18.330612 14.486268 13.698994 14.619353 14.557184
 16.52972  15.147135 15.18764  13.311775 13.270751]"
213,LzNv7CD7gRuxpk7cQ,0,0,right angle triangle in the bottom left corner triangled shaped cutout on the right like a man sat on a chair,K,"[21.480602 24.090916 23.432495 23.179245 27.112793 27.544153 24.561224
 21.576014 23.203724 21.305796 23.170214 24.49715 ]"
214,LzNv7CD7gRuxpk7cQ,1,0,the head is to the left quite wide a small triangle sticking out on the bottom right like a person doing a lunge,G,"[25.93076  26.060074 23.49549  24.613493 27.646679 25.413975 25.613218
 23.621975 24.932974 22.748611 22.82099  24.983362]"
215,LzNv7CD7gRuxpk7cQ,2,0,looks like a person bending their knees stood with knees bent centre right knees bent to the right no back legs not up,L,"[24.739761 25.033464 22.64409  23.486916 25.733719 25.109365 24.992786
 21.913805 24.719822 20.37206  21.798563 24.003708]"
216,LzNv7CD7gRuxpk7cQ,3,0,body is completely square on the left head in the centre top are left of body are straight lines make a right angle then right side is zig zag,J,"[22.53408  23.207209 21.367092 22.32568  24.149632 22.90062  22.402044
 21.916557 21.892542 20.739405 20.027811 22.508202]"
217,LzNv7CD7gRuxpk7cQ,4,0,"feet pointing right can't see arms just head, body and feet like a house shape and then a shape on the bottom for feet and diamond head",H,"[22.646553 23.343203 21.448847 21.839338 23.219828 22.647163 22.77709
 20.20396  21.083397 19.79104  21.376404 23.000092]"
218,LzNv7CD7gRuxpk7cQ,5,0,like a person facing left holding a book,D,"[19.609472 20.317926 21.190405 22.822342 22.275356 23.056992 20.466831
 19.684168 18.559795 19.282135 17.395384 21.060566]"
219,LzNv7CD7gRuxpk7cQ,6,0,two triangles on the head right angled triangle for a body,E,"[23.09247  23.222103 23.382471 22.377928 26.20787  22.932959 23.561127
 21.157423 20.661314 21.06934  21.93915  23.16747 ]"
220,LzNv7CD7gRuxpk7cQ,7,0,like somebody kneeling on the floor with a triangle coming from their mouth maybe or with both arms outs to the sides,B,"[23.212103 25.08038  24.0882   24.595896 25.982386 25.614319 24.899675
 22.96974  25.048851 22.673235 23.47507  25.130865]"
221,LzNv7CD7gRuxpk7cQ,8,0,like someone dancing with one foot on the ground and one up a little facing left like a head yes like they are kind of leaning back foot sticking out a little to the left,A,"[25.714409 24.704733 23.47289  21.78099  24.032198 24.50898  24.744316
 22.923384 22.917686 21.376038 21.848375 23.042109]"
222,LzNv7CD7gRuxpk7cQ,9,0,someone sat on the floor facing left with head down knees in front of them,F,"[16.523394 17.178076 16.518959 17.022417 17.708046 22.828465 17.543564
 17.309746 17.482246 15.165797 15.747142 17.689617]"
223,LzNv7CD7gRuxpk7cQ,10,0,like someone ice skating with one leg up facing left both arms pointing left,I,"[21.895405 20.89044  23.523066 19.704905 20.216011 20.541315 21.527115
 19.744997 21.133749 18.570984 19.398603 20.984667]"
224,LzNv7CD7gRuxpk7cQ,11,0,both arms up in the arm no legs head between arms,C,"[19.948898 18.600176 23.114016 16.67751  16.8426   20.342379 19.367645
 17.055107 16.288853 15.917744 14.511718 16.852692]"
225,LzNv7CD7gRuxpk7cQ,12,1,Like an Indian taking a nap Two feathers on his head,E,"[15.752435  15.571806  15.72134   12.85691   17.420902  17.077915
 14.774182  13.735485  15.790151  13.7599945 13.995145  15.679266 ]"
226,LzNv7CD7gRuxpk7cQ,13,1,Like an ice skater,I,"[15.9898815 17.391523  19.627836  11.963894  15.653345  14.024733
 17.617731  13.700419  16.199242  13.918026  13.157924  14.016371 ]"
227,LzNv7CD7gRuxpk7cQ,14,1,Like a man facing left marching with a flag over his shoulder Face is pointy looking down,A,"[23.98575  22.129633 21.430456 23.831978 24.790245 20.578547 24.152704
 22.104952 20.021376 21.95328  22.145313 23.736937]"
228,LzNv7CD7gRuxpk7cQ,15,1,The one that looked like a ghost,C,"[16.482098 16.888666 17.130066 17.818237 18.59747  17.27664  17.20033
 18.510637 15.511658 16.908726 16.559195 17.849928]"
229,LzNv7CD7gRuxpk7cQ,16,1,Man sitting on knees facing right No arms,H,"[19.921171 22.509684 20.18488  23.235504 23.39086  27.915987 22.587536
 20.789728 23.048946 18.432163 19.951431 23.180965]"
230,LzNv7CD7gRuxpk7cQ,17,1,Women in long dress facing right dancing the tango,G,"[14.457342 20.171457  9.923387 12.122503 14.269337 10.3945   18.179947
 13.604036 11.955791 10.549419 13.287761 17.240627]"
231,LzNv7CD7gRuxpk7cQ,18,1,Man facing left Could be holding a book,D,"[20.743668 19.213495 20.298336 23.908545 20.982243 23.082653 20.736364
 19.152136 18.32431  18.470863 16.297691 21.189556]"
232,LzNv7CD7gRuxpk7cQ,19,1,Angel kneeling facing left triangle on right back is angel wings looking up Arms look praying to the left,B,"[19.36394  24.775536 21.223265 21.426062 25.428257 20.95963  23.018688
 19.4364   22.030394 19.104624 21.338737 23.606457]"
233,LzNv7CD7gRuxpk7cQ,20,1,Man sitting on chair facing right chair is a parallelogram arms facing right,L,"[21.41408  23.744991 22.2012   22.891138 25.46491  29.85841  24.796991
 21.897228 25.167408 20.357912 22.048723 23.8027  ]"
234,LzNv7CD7gRuxpk7cQ,21,1,the candle,J,"[13.877524 15.083172 15.019658 16.233732 15.920883 14.302729 15.67149
 16.661049 13.150689 15.108149 15.697582 16.119488]"
235,LzNv7CD7gRuxpk7cQ,22,1,Person sitting down facing left you can see his knee,F,"[14.284137 16.07003  15.424426 16.760681 16.429129 22.657612 16.520374
 15.401236 16.916647 13.975741 15.327432 16.80933 ]"
236,LzNv7CD7gRuxpk7cQ,23,1,Person facing right sitting on triangle Looks like a choir boy singing to me,K,"[22.628103 25.587963 24.387001 26.18698  28.257679 28.661472 25.08614
 21.98473  24.56436  23.757883 24.84292  27.006737]"
237,LzNv7CD7gRuxpk7cQ,24,2,sitting to the left knees up,F,"[16.91721  16.104307 16.26357  15.742331 15.776944 20.882454 16.581974
 15.756827 16.503944 13.999881 15.12172  15.529262]"
238,LzNv7CD7gRuxpk7cQ,25,2,ghost,C,"[15.412806 15.653602 16.673569 16.626368 16.34123  15.633095 16.376558
 17.154827 14.495446 16.163067 16.810127 16.759604]"
239,LzNv7CD7gRuxpk7cQ,26,2,sitting on a triangle facing right,K,"[17.868221 21.280693 22.316404 20.614708 23.46335  25.768503 21.14155
 19.005756 20.479923 19.22423  20.189758 21.531258]"
240,LzNv7CD7gRuxpk7cQ,27,2,long dress tango,G,"[13.750789 16.092987 11.2893   12.430613 13.973001 11.209202 16.257374
 15.274045 12.485925 11.396952 13.005627 15.117863]"
241,LzNv7CD7gRuxpk7cQ,28,2,ice skater,I,"[17.338924 18.292948 19.59303  14.015323 17.117636 15.265526 17.681816
 14.657244 17.490826 15.190474 15.372765 17.128242]"
242,LzNv7CD7gRuxpk7cQ,29,2,reading a book facing left,D,"[16.737337 16.478554 16.84555  19.856327 19.262125 20.716396 16.840601
 16.387865 15.348787 18.207972 15.69083  16.505497]"
243,LzNv7CD7gRuxpk7cQ,30,2,choir boy sat on parallelogram,L,"[19.01372  19.433058 19.446697 19.802467 20.553324 24.298336 19.712112
 18.372332 19.96614  17.571402 17.5394   19.242037]"
244,LzNv7CD7gRuxpk7cQ,31,2,kneeling down both arms out like an ninger right could have angel wings,B,"[18.715773 20.15151  19.83436  17.21712  18.594807 19.89515  19.241648
 15.775143 18.567167 15.05633  15.887603 18.740273]"
245,LzNv7CD7gRuxpk7cQ,32,2,candle,J,"[14.672139 16.148952 15.71139  17.149643 16.021976 14.354122 16.682697
 18.249298 13.680312 17.088255 17.790709 17.403837]"
246,LzNv7CD7gRuxpk7cQ,33,2,looking to the left one leg up pointy face,A,"[17.337345  15.9967375 18.34232   17.189852  18.472288  17.626858
 18.93267   15.211063  16.74285   15.477441  14.541158  16.215374 ]"
247,LzNv7CD7gRuxpk7cQ,34,2,indian,E,"[14.466101 16.515512 15.289214 16.047546 14.805074 14.827408 16.237572
 16.275381 16.732292 16.99771  15.71229  17.13794 ]"
248,LzNv7CD7gRuxpk7cQ,35,2,grave stone,H,"[14.246553 14.095296 15.506528 16.929047 16.005032 14.194134 15.767995
 16.295506 14.498934 14.417164 14.898491 16.92546 ]"
249,LzNv7CD7gRuxpk7cQ,36,3,ice skater,I,"[17.338924 18.292948 19.59303  14.015323 17.117636 15.265526 17.681816
 14.657244 17.490826 15.190474 15.372765 17.128242]"
250,LzNv7CD7gRuxpk7cQ,37,3,man marching with flag over shoulder,A,"[17.364088 11.428309 12.220009 15.929098 13.306287 11.468577 15.619883
 15.889417 11.44486  15.219861 11.098351 15.054759]"
251,LzNv7CD7gRuxpk7cQ,38,3,choir boy sat on a right angled triangle,K,"[20.320818 20.33107  20.851105 22.204191 22.772581 24.579206 20.976616
 22.060087 20.486876 20.88515  20.462368 21.220024]"
252,LzNv7CD7gRuxpk7cQ,39,3,candle,J,"[14.672139 16.148952 15.71139  17.149643 16.021976 14.354122 16.682697
 18.249298 13.680312 17.088255 17.790709 17.403837]"
253,LzNv7CD7gRuxpk7cQ,40,3,ghost,C,"[15.412806 15.653602 16.673569 16.626368 16.34123  15.633095 16.376558
 17.154827 14.495446 16.163067 16.810127 16.759604]"
254,LzNv7CD7gRuxpk7cQ,41,3,man sat on floor with knees up facing left,F,"[15.679465 15.206162 14.617489 16.674114 17.109983 24.047773 16.895956
 15.512679 16.683048 13.918453 13.599488 17.191004]"
255,LzNv7CD7gRuxpk7cQ,42,3,indian,E,"[14.466101 16.515512 15.289214 16.047546 14.805074 14.827408 16.237572
 16.275381 16.732292 16.99771  15.71229  17.13794 ]"
