full_text,word_idx,word,logprob
"speaker: this guy looks like he's doing a high kick to the right
body leaning to the left
weird double triangle body haha
listener: hmm with his 'robe' draping the ground low and to the left
speaker: like, standing on one leg, with another leg outstretched to the right
listener: like an ice skater
speaker: i wouldn't call what he's wearing a robe
yeah ice skater is a good description!
listener: beak looking thing to left
listener: 2 pointy triangles on left
under head
speaker: yup yup two pointy triangles facing left, with a head, one leg down and one to the right",14, standing on one leg,-14.728284448385239
"speaker: this guy looks like he's doing a high kick to the right
body leaning to the left
weird double triangle body haha
listener: hmm with his 'robe' draping the ground low and to the left
speaker: like, standing on one leg, with another leg outstretched to the right
listener: like an ice skater
speaker: i wouldn't call what he's wearing a robe
yeah ice skater is a good description!
listener: beak looking thing to left
listener: 2 pointy triangles on left
under head
speaker: yup yup two pointy triangles facing left, with a head, one leg down and one to the right",15, with another leg out,-13.515364468097687
"speaker: this guy looks like he's doing a high kick to the right
body leaning to the left
weird double triangle body haha
listener: hmm with his 'robe' draping the ground low and to the left
speaker: like, standing on one leg, with another leg outstretched to the right
listener: like an ice skater
speaker: i wouldn't call what he's wearing a robe
yeah ice skater is a good description!
listener: beak looking thing to left
listener: 2 pointy triangles on left
under head
speaker: yup yup two pointy triangles facing left, with a head, one leg down and one to the right",16,t,-2.48307466506958
"speaker: this guy looks like he's doing a high kick to the right
body leaning to the left
weird double triangle body haha
listener: hmm with his 'robe' draping the ground low and to the left
speaker: like, standing on one leg, with another leg outstretched to the right
listener: like an ice skater
speaker: i wouldn't call what he's wearing a robe
yeah ice skater is a good description!
listener: beak looking thing to left
listener: 2 pointy triangles on left
under head
speaker: yup yup two pointy triangles facing left, with a head, one leg down and one to the right",17,"etched to the right
",-2.891313169617206
"speaker: this guy looks like he's doing a high kick to the right
body leaning to the left
weird double triangle body haha
listener: hmm with his 'robe' draping the ground low and to the left
speaker: like, standing on one leg, with another leg outstretched to the right
listener: like an ice skater
speaker: i wouldn't call what he's wearing a robe
yeah ice skater is a good description!
listener: beak looking thing to left
listener: 2 pointy triangles on left
under head
speaker: yup yup two pointy triangles facing left, with a head, one leg down and one to the right",18,istener,-1.6034022569656372
"speaker: this guy looks like he's doing a high kick to the right
body leaning to the left
weird double triangle body haha
listener: hmm with his 'robe' draping the ground low and to the left
speaker: like, standing on one leg, with another leg outstretched to the right
listener: like an ice skater
speaker: i wouldn't call what he's wearing a robe
yeah ice skater is a good description!
listener: beak looking thing to left
listener: 2 pointy triangles on left
under head
speaker: yup yup two pointy triangles facing left, with a head, one leg down and one to the right",19, like an ice sk,-12.600784833543003
"speaker: this guy looks like he's doing a high kick to the right
body leaning to the left
weird double triangle body haha
listener: hmm with his 'robe' draping the ground low and to the left
speaker: like, standing on one leg, with another leg outstretched to the right
listener: like an ice skater
speaker: i wouldn't call what he's wearing a robe
yeah ice skater is a good description!
listener: beak looking thing to left
listener: 2 pointy triangles on left
under head
speaker: yup yup two pointy triangles facing left, with a head, one leg down and one to the right",20,"ter
",-0.9518934348598123
"speaker: this guy looks like he's doing a high kick to the right
body leaning to the left
weird double triangle body haha
listener: hmm with his 'robe' draping the ground low and to the left
speaker: like, standing on one leg, with another leg outstretched to the right
listener: like an ice skater
speaker: i wouldn't call what he's wearing a robe
yeah ice skater is a good description!
listener: beak looking thing to left
listener: 2 pointy triangles on left
under head
speaker: yup yup two pointy triangles facing left, with a head, one leg down and one to the right",21,peaker,-0.21019984781742096
"speaker: this guy looks like he's doing a high kick to the right
body leaning to the left
weird double triangle body haha
listener: hmm with his 'robe' draping the ground low and to the left
speaker: like, standing on one leg, with another leg outstretched to the right
listener: like an ice skater
speaker: i wouldn't call what he's wearing a robe
yeah ice skater is a good description!
listener: beak looking thing to left
listener: 2 pointy triangles on left
under head
speaker: yup yup two pointy triangles facing left, with a head, one leg down and one to the right",22, i wouldn,-9.611182328313589
"speaker: this guy looks like he's doing a high kick to the right
body leaning to the left
weird double triangle body haha
listener: hmm with his 'robe' draping the ground low and to the left
speaker: like, standing on one leg, with another leg outstretched to the right
listener: like an ice skater
speaker: i wouldn't call what he's wearing a robe
yeah ice skater is a good description!
listener: beak looking thing to left
listener: 2 pointy triangles on left
under head
speaker: yup yup two pointy triangles facing left, with a head, one leg down and one to the right",23,t call what he,-8.199456635862589
"speaker: this guy looks like he's doing a high kick to the right
body leaning to the left
weird double triangle body haha
listener: hmm with his 'robe' draping the ground low and to the left
speaker: like, standing on one leg, with another leg outstretched to the right
listener: like an ice skater
speaker: i wouldn't call what he's wearing a robe
yeah ice skater is a good description!
listener: beak looking thing to left
listener: 2 pointy triangles on left
under head
speaker: yup yup two pointy triangles facing left, with a head, one leg down and one to the right",24,"s wearing a robe
",-4.291687399148941
"speaker: this guy looks like he's doing a high kick to the right
body leaning to the left
weird double triangle body haha
listener: hmm with his 'robe' draping the ground low and to the left
speaker: like, standing on one leg, with another leg outstretched to the right
listener: like an ice skater
speaker: i wouldn't call what he's wearing a robe
yeah ice skater is a good description!
listener: beak looking thing to left
listener: 2 pointy triangles on left
under head
speaker: yup yup two pointy triangles facing left, with a head, one leg down and one to the right",25,eah ice sk,-11.490972846746445
"speaker: this guy looks like he's doing a high kick to the right
body leaning to the left
weird double triangle body haha
listener: hmm with his 'robe' draping the ground low and to the left
speaker: like, standing on one leg, with another leg outstretched to the right
listener: like an ice skater
speaker: i wouldn't call what he's wearing a robe
yeah ice skater is a good description!
listener: beak looking thing to left
listener: 2 pointy triangles on left
under head
speaker: yup yup two pointy triangles facing left, with a head, one leg down and one to the right",26,"ter is a good description!
",-10.586567234247923
"speaker: this guy looks like he's doing a high kick to the right
body leaning to the left
weird double triangle body haha
listener: hmm with his 'robe' draping the ground low and to the left
speaker: like, standing on one leg, with another leg outstretched to the right
listener: like an ice skater
speaker: i wouldn't call what he's wearing a robe
yeah ice skater is a good description!
listener: beak looking thing to left
listener: 2 pointy triangles on left
under head
speaker: yup yup two pointy triangles facing left, with a head, one leg down and one to the right",27,istener,-2.6135165691375732
"speaker: this guy looks like he's doing a high kick to the right
body leaning to the left
weird double triangle body haha
listener: hmm with his 'robe' draping the ground low and to the left
speaker: like, standing on one leg, with another leg outstretched to the right
listener: like an ice skater
speaker: i wouldn't call what he's wearing a robe
yeah ice skater is a good description!
listener: beak looking thing to left
listener: 2 pointy triangles on left
under head
speaker: yup yup two pointy triangles facing left, with a head, one leg down and one to the right",28, be,-9.37466150149703
"speaker: this guy looks like he's doing a high kick to the right
body leaning to the left
weird double triangle body haha
listener: hmm with his 'robe' draping the ground low and to the left
speaker: like, standing on one leg, with another leg outstretched to the right
listener: like an ice skater
speaker: i wouldn't call what he's wearing a robe
yeah ice skater is a good description!
listener: beak looking thing to left
listener: 2 pointy triangles on left
under head
speaker: yup yup two pointy triangles facing left, with a head, one leg down and one to the right",29,"k looking thing to left
",-21.869245767593384
"speaker: this guy looks like he's doing a high kick to the right
body leaning to the left
weird double triangle body haha
listener: hmm with his 'robe' draping the ground low and to the left
speaker: like, standing on one leg, with another leg outstretched to the right
listener: like an ice skater
speaker: i wouldn't call what he's wearing a robe
yeah ice skater is a good description!
listener: beak looking thing to left
listener: 2 pointy triangles on left
under head
speaker: yup yup two pointy triangles facing left, with a head, one leg down and one to the right",30,istener,-3.496466875076294
"speaker: this guy looks like he's doing a high kick to the right
body leaning to the left
weird double triangle body haha
listener: hmm with his 'robe' draping the ground low and to the left
speaker: like, standing on one leg, with another leg outstretched to the right
listener: like an ice skater
speaker: i wouldn't call what he's wearing a robe
yeah ice skater is a good description!
listener: beak looking thing to left
listener: 2 pointy triangles on left
under head
speaker: yup yup two pointy triangles facing left, with a head, one leg down and one to the right",31, ,-5.58417003788054
"speaker: this guy looks like he's doing a high kick to the right
body leaning to the left
weird double triangle body haha
listener: hmm with his 'robe' draping the ground low and to the left
speaker: like, standing on one leg, with another leg outstretched to the right
listener: like an ice skater
speaker: i wouldn't call what he's wearing a robe
yeah ice skater is a good description!
listener: beak looking thing to left
listener: 2 pointy triangles on left
under head
speaker: yup yup two pointy triangles facing left, with a head, one leg down and one to the right",32, point,-6.24754136800766
"speaker: this guy looks like he's doing a high kick to the right
body leaning to the left
weird double triangle body haha
listener: hmm with his 'robe' draping the ground low and to the left
speaker: like, standing on one leg, with another leg outstretched to the right
listener: like an ice skater
speaker: i wouldn't call what he's wearing a robe
yeah ice skater is a good description!
listener: beak looking thing to left
listener: 2 pointy triangles on left
under head
speaker: yup yup two pointy triangles facing left, with a head, one leg down and one to the right",33," triangles on left
",-11.071163773536682
"speaker: this guy looks like he's doing a high kick to the right
body leaning to the left
weird double triangle body haha
listener: hmm with his 'robe' draping the ground low and to the left
speaker: like, standing on one leg, with another leg outstretched to the right
listener: like an ice skater
speaker: i wouldn't call what he's wearing a robe
yeah ice skater is a good description!
listener: beak looking thing to left
listener: 2 pointy triangles on left
under head
speaker: yup yup two pointy triangles facing left, with a head, one leg down and one to the right",34,"nder head
",-15.223982870578766
"speaker: this guy looks like he's doing a high kick to the right
body leaning to the left
weird double triangle body haha
listener: hmm with his 'robe' draping the ground low and to the left
speaker: like, standing on one leg, with another leg outstretched to the right
listener: like an ice skater
speaker: i wouldn't call what he's wearing a robe
yeah ice skater is a good description!
listener: beak looking thing to left
listener: 2 pointy triangles on left
under head
speaker: yup yup two pointy triangles facing left, with a head, one leg down and one to the right",35,peaker,-0.882540762424469
"speaker: this guy looks like he's doing a high kick to the right
body leaning to the left
weird double triangle body haha
listener: hmm with his 'robe' draping the ground low and to the left
speaker: like, standing on one leg, with another leg outstretched to the right
listener: like an ice skater
speaker: i wouldn't call what he's wearing a robe
yeah ice skater is a good description!
listener: beak looking thing to left
listener: 2 pointy triangles on left
under head
speaker: yup yup two pointy triangles facing left, with a head, one leg down and one to the right",36, yup yup two point,-18.546147538349032
"speaker: this guy looks like he's doing a high kick to the right
body leaning to the left
weird double triangle body haha
listener: hmm with his 'robe' draping the ground low and to the left
speaker: like, standing on one leg, with another leg outstretched to the right
listener: like an ice skater
speaker: i wouldn't call what he's wearing a robe
yeah ice skater is a good description!
listener: beak looking thing to left
listener: 2 pointy triangles on left
under head
speaker: yup yup two pointy triangles facing left, with a head, one leg down and one to the right",37, triangles facing left,-8.832565994933248
"speaker: this guy looks like he's doing a high kick to the right
body leaning to the left
weird double triangle body haha
listener: hmm with his 'robe' draping the ground low and to the left
speaker: like, standing on one leg, with another leg outstretched to the right
listener: like an ice skater
speaker: i wouldn't call what he's wearing a robe
yeah ice skater is a good description!
listener: beak looking thing to left
listener: 2 pointy triangles on left
under head
speaker: yup yup two pointy triangles facing left, with a head, one leg down and one to the right",38, with a head,-11.36079478263855
"speaker: this guy looks like he's doing a high kick to the right
body leaning to the left
weird double triangle body haha
listener: hmm with his 'robe' draping the ground low and to the left
speaker: like, standing on one leg, with another leg outstretched to the right
listener: like an ice skater
speaker: i wouldn't call what he's wearing a robe
yeah ice skater is a good description!
listener: beak looking thing to left
listener: 2 pointy triangles on left
under head
speaker: yup yup two pointy triangles facing left, with a head, one leg down and one to the right",39, one leg down and one to the right,-24.58098217844963
"speaker: this looks like a person who is wearing a big ole bow on their head (or like rabbit ears), facing the right also appear to be sitting
listener: hehe, rabbit ears are perfect",0,,0.0
"speaker: this looks like a person who is wearing a big ole bow on their head (or like rabbit ears), facing the right also appear to be sitting
listener: hehe, rabbit ears are perfect",1,peaker,-14.692818641662598
"speaker: this looks like a person who is wearing a big ole bow on their head (or like rabbit ears), facing the right also appear to be sitting
listener: hehe, rabbit ears are perfect",2, this looks like a person who is wearing a big ole bow on their head (,-65.68768574297428
"speaker: this looks like a person who is wearing a big ole bow on their head (or like rabbit ears), facing the right also appear to be sitting
listener: hehe, rabbit ears are perfect",3,r like rabbit ears,-17.13222600519657
"speaker: this looks like a person who is wearing a big ole bow on their head (or like rabbit ears), facing the right also appear to be sitting
listener: hehe, rabbit ears are perfect",4,", facing the right also appear to be sitting
",-47.076652467250824
"speaker: this looks like a person who is wearing a big ole bow on their head (or like rabbit ears), facing the right also appear to be sitting
listener: hehe, rabbit ears are perfect",5,istener,-5.278141021728516
"speaker: this looks like a person who is wearing a big ole bow on their head (or like rabbit ears), facing the right also appear to be sitting
listener: hehe, rabbit ears are perfect",6, he,-5.88161388784647
"speaker: this looks like a person who is wearing a big ole bow on their head (or like rabbit ears), facing the right also appear to be sitting
listener: hehe, rabbit ears are perfect",7,e,-2.9725754261016846
"speaker: this looks like a person who is wearing a big ole bow on their head (or like rabbit ears), facing the right also appear to be sitting
listener: hehe, rabbit ears are perfect",8, rabbit ears are perfect,-18.063307523727417
"speaker: this looks like a guy wearing a robe pretending like he's flying both arms outstretched, head sort of leaning to the left
parallelogram (i think ) shaped body
listener: hahaha, I think that's what I was referring to as 'fainting man falling backwards'",0,,0.0
"speaker: this looks like a guy wearing a robe pretending like he's flying both arms outstretched, head sort of leaning to the left
parallelogram (i think ) shaped body
listener: hahaha, I think that's what I was referring to as 'fainting man falling backwards'",1,peaker,-14.692818641662598
"speaker: this looks like a guy wearing a robe pretending like he's flying both arms outstretched, head sort of leaning to the left
parallelogram (i think ) shaped body
listener: hahaha, I think that's what I was referring to as 'fainting man falling backwards'",2, this looks like a guy wearing a robe pretending like he,-51.871151238679886
"speaker: this looks like a guy wearing a robe pretending like he's flying both arms outstretched, head sort of leaning to the left
parallelogram (i think ) shaped body
listener: hahaha, I think that's what I was referring to as 'fainting man falling backwards'",3,s flying both arms out,-25.570563912391663
"speaker: this looks like a guy wearing a robe pretending like he's flying both arms outstretched, head sort of leaning to the left
parallelogram (i think ) shaped body
listener: hahaha, I think that's what I was referring to as 'fainting man falling backwards'",4,t,-3.272324323654175
"speaker: this looks like a guy wearing a robe pretending like he's flying both arms outstretched, head sort of leaning to the left
parallelogram (i think ) shaped body
listener: hahaha, I think that's what I was referring to as 'fainting man falling backwards'",5,etched,-0.008686495013535023
"speaker: this looks like a guy wearing a robe pretending like he's flying both arms outstretched, head sort of leaning to the left
parallelogram (i think ) shaped body
listener: hahaha, I think that's what I was referring to as 'fainting man falling backwards'",6," head sort of leaning to the left
",-26.13013183325529
"speaker: this looks like a guy wearing a robe pretending like he's flying both arms outstretched, head sort of leaning to the left
parallelogram (i think ) shaped body
listener: hahaha, I think that's what I was referring to as 'fainting man falling backwards'",7,aralle,-13.44184398651123
"speaker: this looks like a guy wearing a robe pretending like he's flying both arms outstretched, head sort of leaning to the left
parallelogram (i think ) shaped body
listener: hahaha, I think that's what I was referring to as 'fainting man falling backwards'",8,og,-0.8263359069824219
"speaker: this looks like a guy wearing a robe pretending like he's flying both arms outstretched, head sort of leaning to the left
parallelogram (i think ) shaped body
listener: hahaha, I think that's what I was referring to as 'fainting man falling backwards'",9,am (,-4.921436227858067
"speaker: this looks like a guy wearing a robe pretending like he's flying both arms outstretched, head sort of leaning to the left
parallelogram (i think ) shaped body
listener: hahaha, I think that's what I was referring to as 'fainting man falling backwards'",10," think ) shaped body
",-31.35808515548706
"speaker: this looks like a guy wearing a robe pretending like he's flying both arms outstretched, head sort of leaning to the left
parallelogram (i think ) shaped body
listener: hahaha, I think that's what I was referring to as 'fainting man falling backwards'",11,istener,-9.350398063659668
"speaker: this looks like a guy wearing a robe pretending like he's flying both arms outstretched, head sort of leaning to the left
parallelogram (i think ) shaped body
listener: hahaha, I think that's what I was referring to as 'fainting man falling backwards'",12, h,-5.894498094916344
"speaker: this looks like a guy wearing a robe pretending like he's flying both arms outstretched, head sort of leaning to the left
parallelogram (i think ) shaped body
listener: hahaha, I think that's what I was referring to as 'fainting man falling backwards'",13,haha,-2.058385133743286
"speaker: this looks like a guy wearing a robe pretending like he's flying both arms outstretched, head sort of leaning to the left
parallelogram (i think ) shaped body
listener: hahaha, I think that's what I was referring to as 'fainting man falling backwards'",14, I think that,-9.28090238571167
"speaker: this looks like a guy wearing a robe pretending like he's flying both arms outstretched, head sort of leaning to the left
parallelogram (i think ) shaped body
listener: hahaha, I think that's what I was referring to as 'fainting man falling backwards'",15,s what I was referring to as ',-18.89735588990152
"speaker: this looks like a guy wearing a robe pretending like he's flying both arms outstretched, head sort of leaning to the left
parallelogram (i think ) shaped body
listener: hahaha, I think that's what I was referring to as 'fainting man falling backwards'",16,,-3.409269332885742
"speaker: this looks like a guy wearing a robe pretending like he's flying both arms outstretched, head sort of leaning to the left
parallelogram (i think ) shaped body
listener: hahaha, I think that's what I was referring to as 'fainting man falling backwards'",17,inting man falling backwards,-23.194024801254272
"speaker: oh no okay this one is similar to the one i called minnesota, so like pretty simple, with just a distinct ""head"" diamond and then a body beneath
the body has sort of sloping shoulders
listener: BEAN SHAPED BODY
listener: with a small triangle on the bottom right
speaker: yeah i think so! bean is a good description lol
bean body",0,,0.0
"speaker: oh no okay this one is similar to the one i called minnesota, so like pretty simple, with just a distinct ""head"" diamond and then a body beneath
the body has sort of sloping shoulders
listener: BEAN SHAPED BODY
listener: with a small triangle on the bottom right
speaker: yeah i think so! bean is a good description lol
bean body",1,peaker,-14.692818641662598
"speaker: oh no okay this one is similar to the one i called minnesota, so like pretty simple, with just a distinct ""head"" diamond and then a body beneath
the body has sort of sloping shoulders
listener: BEAN SHAPED BODY
listener: with a small triangle on the bottom right
speaker: yeah i think so! bean is a good description lol
bean body",2, oh no okay this one is similar to the one i called min,-65.08721721172333
"speaker: oh no okay this one is similar to the one i called minnesota, so like pretty simple, with just a distinct ""head"" diamond and then a body beneath
the body has sort of sloping shoulders
listener: BEAN SHAPED BODY
listener: with a small triangle on the bottom right
speaker: yeah i think so! bean is a good description lol
bean body",3,esota,-3.3194100856781006
"speaker: oh no okay this one is similar to the one i called minnesota, so like pretty simple, with just a distinct ""head"" diamond and then a body beneath
the body has sort of sloping shoulders
listener: BEAN SHAPED BODY
listener: with a small triangle on the bottom right
speaker: yeah i think so! bean is a good description lol
bean body",4, so like pretty simple,-24.398783683776855
"speaker: oh no okay this one is similar to the one i called minnesota, so like pretty simple, with just a distinct ""head"" diamond and then a body beneath
the body has sort of sloping shoulders
listener: BEAN SHAPED BODY
listener: with a small triangle on the bottom right
speaker: yeah i think so! bean is a good description lol
bean body",5," with just a distinct """,-30.63680911064148
"speaker: oh no okay this one is similar to the one i called minnesota, so like pretty simple, with just a distinct ""head"" diamond and then a body beneath
the body has sort of sloping shoulders
listener: BEAN SHAPED BODY
listener: with a small triangle on the bottom right
speaker: yeah i think so! bean is a good description lol
bean body",6,ead,-7.46054744720459
"speaker: oh no okay this one is similar to the one i called minnesota, so like pretty simple, with just a distinct ""head"" diamond and then a body beneath
the body has sort of sloping shoulders
listener: BEAN SHAPED BODY
listener: with a small triangle on the bottom right
speaker: yeah i think so! bean is a good description lol
bean body",7," diamond and then a body beneath
",-34.325051844120026
"speaker: oh no okay this one is similar to the one i called minnesota, so like pretty simple, with just a distinct ""head"" diamond and then a body beneath
the body has sort of sloping shoulders
listener: BEAN SHAPED BODY
listener: with a small triangle on the bottom right
speaker: yeah i think so! bean is a good description lol
bean body",8,he body has sort of slo,-23.000264428555965
"speaker: oh no okay this one is similar to the one i called minnesota, so like pretty simple, with just a distinct ""head"" diamond and then a body beneath
the body has sort of sloping shoulders
listener: BEAN SHAPED BODY
listener: with a small triangle on the bottom right
speaker: yeah i think so! bean is a good description lol
bean body",9,"ing shoulders
",-5.2152915596961975
"speaker: oh no okay this one is similar to the one i called minnesota, so like pretty simple, with just a distinct ""head"" diamond and then a body beneath
the body has sort of sloping shoulders
listener: BEAN SHAPED BODY
listener: with a small triangle on the bottom right
speaker: yeah i think so! bean is a good description lol
bean body",10,istener,-9.493558883666992
"speaker: oh no okay this one is similar to the one i called minnesota, so like pretty simple, with just a distinct ""head"" diamond and then a body beneath
the body has sort of sloping shoulders
listener: BEAN SHAPED BODY
listener: with a small triangle on the bottom right
speaker: yeah i think so! bean is a good description lol
bean body",11, BE,-13.140330072492361
"speaker: oh no okay this one is similar to the one i called minnesota, so like pretty simple, with just a distinct ""head"" diamond and then a body beneath
the body has sort of sloping shoulders
listener: BEAN SHAPED BODY
listener: with a small triangle on the bottom right
speaker: yeah i think so! bean is a good description lol
bean body",12,N SH,-11.577082633972168
"speaker: oh no okay this one is similar to the one i called minnesota, so like pretty simple, with just a distinct ""head"" diamond and then a body beneath
the body has sort of sloping shoulders
listener: BEAN SHAPED BODY
listener: with a small triangle on the bottom right
speaker: yeah i think so! bean is a good description lol
bean body",13,P,-1.2517099380493164
"speaker: oh no okay this one is similar to the one i called minnesota, so like pretty simple, with just a distinct ""head"" diamond and then a body beneath
the body has sort of sloping shoulders
listener: BEAN SHAPED BODY
listener: with a small triangle on the bottom right
speaker: yeah i think so! bean is a good description lol
bean body",14,"D BODY
",-5.809046253561974
"speaker: oh no okay this one is similar to the one i called minnesota, so like pretty simple, with just a distinct ""head"" diamond and then a body beneath
the body has sort of sloping shoulders
listener: BEAN SHAPED BODY
listener: with a small triangle on the bottom right
speaker: yeah i think so! bean is a good description lol
bean body",15,istener,-3.0217490196228027
"speaker: oh no okay this one is similar to the one i called minnesota, so like pretty simple, with just a distinct ""head"" diamond and then a body beneath
the body has sort of sloping shoulders
listener: BEAN SHAPED BODY
listener: with a small triangle on the bottom right
speaker: yeah i think so! bean is a good description lol
bean body",16," with a small triangle on the bottom right
",-25.663966892287135
"speaker: oh no okay this one is similar to the one i called minnesota, so like pretty simple, with just a distinct ""head"" diamond and then a body beneath
the body has sort of sloping shoulders
listener: BEAN SHAPED BODY
listener: with a small triangle on the bottom right
speaker: yeah i think so! bean is a good description lol
bean body",17,peaker,-0.47283583879470825
"speaker: oh no okay this one is similar to the one i called minnesota, so like pretty simple, with just a distinct ""head"" diamond and then a body beneath
the body has sort of sloping shoulders
listener: BEAN SHAPED BODY
listener: with a small triangle on the bottom right
speaker: yeah i think so! bean is a good description lol
bean body",18, yeah i think so,-8.90076531469822
"speaker: oh no okay this one is similar to the one i called minnesota, so like pretty simple, with just a distinct ""head"" diamond and then a body beneath
the body has sort of sloping shoulders
listener: BEAN SHAPED BODY
listener: with a small triangle on the bottom right
speaker: yeah i think so! bean is a good description lol
bean body",19," bean is a good description lol
",-25.351967304944992
"speaker: oh no okay this one is similar to the one i called minnesota, so like pretty simple, with just a distinct ""head"" diamond and then a body beneath
the body has sort of sloping shoulders
listener: BEAN SHAPED BODY
listener: with a small triangle on the bottom right
speaker: yeah i think so! bean is a good description lol
bean body",20,ean body,-12.724465131759644
"speaker: uhh this one does not really look like a person to me the shape around the head region looks a bit like the radioactive toxic designation
so like, a diamond, with two triangles below it one of the triangles is distinct, the other sort of blends with the body
listener: triangle on right side of neck
listener: could you say it looks like a zombie walking left
speaker: yeah the distinct triangle is to the right
the right of the neck
this does not look like a person walking to me
listener: if it were a person they'd be facing to the right with a long robe to the left and a tiny foot to the right
speaker: nah no foot to the right, if anything a foot to the left",0,,0.0
"speaker: uhh this one does not really look like a person to me the shape around the head region looks a bit like the radioactive toxic designation
so like, a diamond, with two triangles below it one of the triangles is distinct, the other sort of blends with the body
listener: triangle on right side of neck
listener: could you say it looks like a zombie walking left
speaker: yeah the distinct triangle is to the right
the right of the neck
this does not look like a person walking to me
listener: if it were a person they'd be facing to the right with a long robe to the left and a tiny foot to the right
speaker: nah no foot to the right, if anything a foot to the left",1,peaker,-14.692818641662598
"speaker: uhh this one does not really look like a person to me the shape around the head region looks a bit like the radioactive toxic designation
so like, a diamond, with two triangles below it one of the triangles is distinct, the other sort of blends with the body
listener: triangle on right side of neck
listener: could you say it looks like a zombie walking left
speaker: yeah the distinct triangle is to the right
the right of the neck
this does not look like a person walking to me
listener: if it were a person they'd be facing to the right with a long robe to the left and a tiny foot to the right
speaker: nah no foot to the right, if anything a foot to the left",2, u,-11.749441623687744
"speaker: uhh this one does not really look like a person to me the shape around the head region looks a bit like the radioactive toxic designation
so like, a diamond, with two triangles below it one of the triangles is distinct, the other sort of blends with the body
listener: triangle on right side of neck
listener: could you say it looks like a zombie walking left
speaker: yeah the distinct triangle is to the right
the right of the neck
this does not look like a person walking to me
listener: if it were a person they'd be facing to the right with a long robe to the left and a tiny foot to the right
speaker: nah no foot to the right, if anything a foot to the left",3,"h this one does not really look like a person to me the shape around the head region looks a bit like the radioactive toxic designation
",-109.50844502449036
"speaker: uhh this one does not really look like a person to me the shape around the head region looks a bit like the radioactive toxic designation
so like, a diamond, with two triangles below it one of the triangles is distinct, the other sort of blends with the body
listener: triangle on right side of neck
listener: could you say it looks like a zombie walking left
speaker: yeah the distinct triangle is to the right
the right of the neck
this does not look like a person walking to me
listener: if it were a person they'd be facing to the right with a long robe to the left and a tiny foot to the right
speaker: nah no foot to the right, if anything a foot to the left",4,o like,-10.362553119659424
"speaker: uhh this one does not really look like a person to me the shape around the head region looks a bit like the radioactive toxic designation
so like, a diamond, with two triangles below it one of the triangles is distinct, the other sort of blends with the body
listener: triangle on right side of neck
listener: could you say it looks like a zombie walking left
speaker: yeah the distinct triangle is to the right
the right of the neck
this does not look like a person walking to me
listener: if it were a person they'd be facing to the right with a long robe to the left and a tiny foot to the right
speaker: nah no foot to the right, if anything a foot to the left",5, a diamond,-16.55939483642578
"speaker: uhh this one does not really look like a person to me the shape around the head region looks a bit like the radioactive toxic designation
so like, a diamond, with two triangles below it one of the triangles is distinct, the other sort of blends with the body
listener: triangle on right side of neck
listener: could you say it looks like a zombie walking left
speaker: yeah the distinct triangle is to the right
the right of the neck
this does not look like a person walking to me
listener: if it were a person they'd be facing to the right with a long robe to the left and a tiny foot to the right
speaker: nah no foot to the right, if anything a foot to the left",6, with two triangles below it one of the triangles is distinct,-42.60263669490814
"speaker: uhh this one does not really look like a person to me the shape around the head region looks a bit like the radioactive toxic designation
so like, a diamond, with two triangles below it one of the triangles is distinct, the other sort of blends with the body
listener: triangle on right side of neck
listener: could you say it looks like a zombie walking left
speaker: yeah the distinct triangle is to the right
the right of the neck
this does not look like a person walking to me
listener: if it were a person they'd be facing to the right with a long robe to the left and a tiny foot to the right
speaker: nah no foot to the right, if anything a foot to the left",7," the other sort of blends with the body
",-20.151482790708542
"speaker: uhh this one does not really look like a person to me the shape around the head region looks a bit like the radioactive toxic designation
so like, a diamond, with two triangles below it one of the triangles is distinct, the other sort of blends with the body
listener: triangle on right side of neck
listener: could you say it looks like a zombie walking left
speaker: yeah the distinct triangle is to the right
the right of the neck
this does not look like a person walking to me
listener: if it were a person they'd be facing to the right with a long robe to the left and a tiny foot to the right
speaker: nah no foot to the right, if anything a foot to the left",8,istener,-9.480525970458984
"speaker: uhh this one does not really look like a person to me the shape around the head region looks a bit like the radioactive toxic designation
so like, a diamond, with two triangles below it one of the triangles is distinct, the other sort of blends with the body
listener: triangle on right side of neck
listener: could you say it looks like a zombie walking left
speaker: yeah the distinct triangle is to the right
the right of the neck
this does not look like a person walking to me
listener: if it were a person they'd be facing to the right with a long robe to the left and a tiny foot to the right
speaker: nah no foot to the right, if anything a foot to the left",9," triangle on right side of neck
",-24.043125472962856
"speaker: uhh this one does not really look like a person to me the shape around the head region looks a bit like the radioactive toxic designation
so like, a diamond, with two triangles below it one of the triangles is distinct, the other sort of blends with the body
listener: triangle on right side of neck
listener: could you say it looks like a zombie walking left
speaker: yeah the distinct triangle is to the right
the right of the neck
this does not look like a person walking to me
listener: if it were a person they'd be facing to the right with a long robe to the left and a tiny foot to the right
speaker: nah no foot to the right, if anything a foot to the left",10,istener,-1.7873951196670532
