full_text,word_idx,word,logprob
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",26,no,-7.332115650177002
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",27,not,-5.899066925048828
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",28,the,-1.9325032234191895
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",29,ice,-9.51794719696045
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",30,"skater,",-5.751888930797577
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",31,the,-1.6992640495300293
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",32,body,-5.387963771820068
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",33,doesn't,-7.3340422213077545
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",34,really,-3.427788257598877
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",35,have,-1.9782087802886963
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",36,distinct,-6.9955244064331055
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",37,"""legs""",-8.610022872686386
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",38,though,-4.663115978240967
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",39,the,-2.531416416168213
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",40,body,-3.7795753479003906
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",41,is,-1.1710008382797241
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",42,primarily,-7.577432632446289
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",43,pointing,-4.5306806564331055
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",44,to,-1.5698490142822266
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",45,the,-0.01852777600288391
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",46,left,-0.6170638799667358
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",47,there,-4.854453086853027
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",48,is,-0.8857160806655884
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",49,a,-0.6095725893974304
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",50,little,-2.9193949699401855
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",51,distinct,-7.310819149017334
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",52,triangle,-2.8430323600769043
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",53,hanging,-7.093234062194824
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",54,off,-0.9782247543334961
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",55,the,-0.42068013548851013
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",56,back,-2.758237361907959
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",57,to,-4.482607841491699
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",58,the,-0.3031352460384369
"i think this is the first one i did, with head pointing to the left sort of a tiny-pointed triangle, also pointing left, below the head no not the ice skater, the body doesn't really have distinct ""legs"" though the body is primarily pointing to the left there is a little distinct triangle hanging off the back to the right",59,right,-0.32784754037857056
"this one is the ice skater! one leg down, foot pointing to left, one leg up with the foot out",0,this,-10.962287902832031
"this one is the ice skater! one leg down, foot pointing to left, one leg up with the foot out",1,one,-5.01345682144165
"this one is the ice skater! one leg down, foot pointing to left, one leg up with the foot out",2,is,-0.7118151187896729
"this one is the ice skater! one leg down, foot pointing to left, one leg up with the foot out",3,the,-3.436619520187378
"this one is the ice skater! one leg down, foot pointing to left, one leg up with the foot out",4,ice,-10.251834869384766
"this one is the ice skater! one leg down, foot pointing to left, one leg up with the foot out",5,skater!,-10.079652577638626
"this one is the ice skater! one leg down, foot pointing to left, one leg up with the foot out",6,one,-8.011589050292969
"this one is the ice skater! one leg down, foot pointing to left, one leg up with the foot out",7,leg,-6.799500465393066
"this one is the ice skater! one leg down, foot pointing to left, one leg up with the foot out",8,"down,",-6.349369287490845
"this one is the ice skater! one leg down, foot pointing to left, one leg up with the foot out",9,foot,-6.599730491638184
"this one is the ice skater! one leg down, foot pointing to left, one leg up with the foot out",10,pointing,-3.976576805114746
"this one is the ice skater! one leg down, foot pointing to left, one leg up with the foot out",11,to,-2.3135416507720947
"this one is the ice skater! one leg down, foot pointing to left, one leg up with the foot out",12,"left,",-4.609049737453461
"this one is the ice skater! one leg down, foot pointing to left, one leg up with the foot out",13,one,-2.6250545978546143
"this one is the ice skater! one leg down, foot pointing to left, one leg up with the foot out",14,leg,-1.2266870737075806
"this one is the ice skater! one leg down, foot pointing to left, one leg up with the foot out",15,up,-0.7179880738258362
"this one is the ice skater! one leg down, foot pointing to left, one leg up with the foot out",16,with,-3.2760024070739746
"this one is the ice skater! one leg down, foot pointing to left, one leg up with the foot out",17,the,-3.35640287399292
"this one is the ice skater! one leg down, foot pointing to left, one leg up with the foot out",18,foot,-1.712984323501587
"this one is the ice skater! one leg down, foot pointing to left, one leg up with the foot out",19,out,-5.4809393882751465
"this one is minnesota again, simple body but not tha bean",0,this,-10.962287902832031
"this one is minnesota again, simple body but not tha bean",1,one,-5.01345682144165
"this one is minnesota again, simple body but not tha bean",2,is,-0.7118151187896729
"this one is minnesota again, simple body but not tha bean",3,minnesota,-14.727817058563232
"this one is minnesota again, simple body but not tha bean",4,"again,",-9.432056546211243
"this one is minnesota again, simple body but not tha bean",5,simple,-9.594172477722168
"this one is minnesota again, simple body but not tha bean",6,body,-8.679932594299316
"this one is minnesota again, simple body but not tha bean",7,but,-5.153698921203613
"this one is minnesota again, simple body but not tha bean",8,not,-3.7712883949279785
"this one is minnesota again, simple body but not tha bean",9,tha,-12.674532890319824
"this one is minnesota again, simple body but not tha bean",10,bean,-13.81443977355957
"ice skater once more! one leg on the ground, with a foot pointing to the left one leg in the air, on the right, foot pointing out",0,ice,-13.540412902832031
"ice skater once more! one leg on the ground, with a foot pointing to the left one leg in the air, on the right, foot pointing out",1,skater,-4.935623109340668
"ice skater once more! one leg on the ground, with a foot pointing to the left one leg in the air, on the right, foot pointing out",2,once,-10.600519180297852
"ice skater once more! one leg on the ground, with a foot pointing to the left one leg in the air, on the right, foot pointing out",3,more!,-9.297582864761353
"ice skater once more! one leg on the ground, with a foot pointing to the left one leg in the air, on the right, foot pointing out",4,one,-9.153080940246582
"ice skater once more! one leg on the ground, with a foot pointing to the left one leg in the air, on the right, foot pointing out",5,leg,-5.560704708099365
"ice skater once more! one leg on the ground, with a foot pointing to the left one leg in the air, on the right, foot pointing out",6,on,-3.12516450881958
"ice skater once more! one leg on the ground, with a foot pointing to the left one leg in the air, on the right, foot pointing out",7,the,-0.4823276102542877
"ice skater once more! one leg on the ground, with a foot pointing to the left one leg in the air, on the right, foot pointing out",8,"ground,",-2.7537060379981995
"ice skater once more! one leg on the ground, with a foot pointing to the left one leg in the air, on the right, foot pointing out",9,with,-5.137846946716309
"ice skater once more! one leg on the ground, with a foot pointing to the left one leg in the air, on the right, foot pointing out",10,a,-3.2376978397369385
"ice skater once more! one leg on the ground, with a foot pointing to the left one leg in the air, on the right, foot pointing out",11,foot,-4.143380165100098
"ice skater once more! one leg on the ground, with a foot pointing to the left one leg in the air, on the right, foot pointing out",12,pointing,-4.172694206237793
"ice skater once more! one leg on the ground, with a foot pointing to the left one leg in the air, on the right, foot pointing out",13,to,-2.3563790321350098
"ice skater once more! one leg on the ground, with a foot pointing to the left one leg in the air, on the right, foot pointing out",14,the,-0.18032602965831757
"ice skater once more! one leg on the ground, with a foot pointing to the left one leg in the air, on the right, foot pointing out",15,left,-1.659720540046692
"ice skater once more! one leg on the ground, with a foot pointing to the left one leg in the air, on the right, foot pointing out",16,one,-5.455658912658691
"ice skater once more! one leg on the ground, with a foot pointing to the left one leg in the air, on the right, foot pointing out",17,leg,-0.637238085269928
"ice skater once more! one leg on the ground, with a foot pointing to the left one leg in the air, on the right, foot pointing out",18,in,-1.4190418720245361
"ice skater once more! one leg on the ground, with a foot pointing to the left one leg in the air, on the right, foot pointing out",19,the,-0.17003804445266724
"ice skater once more! one leg on the ground, with a foot pointing to the left one leg in the air, on the right, foot pointing out",20,"air,",-0.519517257809639
"ice skater once more! one leg on the ground, with a foot pointing to the left one leg in the air, on the right, foot pointing out",21,on,-5.3419952392578125
"ice skater once more! one leg on the ground, with a foot pointing to the left one leg in the air, on the right, foot pointing out",22,the,-0.79569011926651
"ice skater once more! one leg on the ground, with a foot pointing to the left one leg in the air, on the right, foot pointing out",23,"right,",-2.9901843070983887
"ice skater once more! one leg on the ground, with a foot pointing to the left one leg in the air, on the right, foot pointing out",24,foot,-3.3491463661193848
"ice skater once more! one leg on the ground, with a foot pointing to the left one leg in the air, on the right, foot pointing out",25,pointing,-0.46354836225509644
"ice skater once more! one leg on the ground, with a foot pointing to the left one leg in the air, on the right, foot pointing out",26,out,-5.693375587463379
"guy sitting, body pointing to the left, distinct leg and foot",0,guy,-16.94565486907959
"guy sitting, body pointing to the left, distinct leg and foot",1,"sitting,",-9.213582992553711
"guy sitting, body pointing to the left, distinct leg and foot",2,body,-8.130698204040527
"guy sitting, body pointing to the left, distinct leg and foot",3,pointing,-7.98490047454834
"guy sitting, body pointing to the left, distinct leg and foot",4,to,-1.8863621950149536
"guy sitting, body pointing to the left, distinct leg and foot",5,the,-0.5134603977203369
"guy sitting, body pointing to the left, distinct leg and foot",6,"left,",-1.5384472906589508
"guy sitting, body pointing to the left, distinct leg and foot",7,distinct,-10.559760093688965
"guy sitting, body pointing to the left, distinct leg and foot",8,leg,-2.465482234954834
"guy sitting, body pointing to the left, distinct leg and foot",9,and,-3.199422597885132
"guy sitting, body pointing to the left, distinct leg and foot",10,foot,-2.3063275814056396
"this one is podium guy, facing left",0,this,-10.962287902832031
"this one is podium guy, facing left",1,one,-5.01345682144165
"this one is podium guy, facing left",2,is,-0.7118151187896729
"this one is podium guy, facing left",3,podium,-16.77646255493164
"this one is podium guy, facing left",4,"guy,",-9.979673624038696
"this one is podium guy, facing left",5,facing,-10.553390502929688
"this one is podium guy, facing left",6,left,-2.010885238647461
bunny ears for this one!,0,bunny,-18.07848310470581
bunny ears for this one!,1,ears,-5.062414169311523
bunny ears for this one!,2,for,-4.866731643676758
bunny ears for this one!,3,this,-4.993596076965332
bunny ears for this one!,4,one!,-9.61731219291687
"dancing man this round both legs to left, one up and one on the floor head back to the left to the right",0,dancing,-17.17148208618164
"dancing man this round both legs to left, one up and one on the floor head back to the left to the right",1,man,-2.7509448528289795
"dancing man this round both legs to left, one up and one on the floor head back to the left to the right",2,this,-7.91034460067749
"dancing man this round both legs to left, one up and one on the floor head back to the left to the right",3,round,-11.123950958251953
"dancing man this round both legs to left, one up and one on the floor head back to the left to the right",4,both,-9.093206405639648
"dancing man this round both legs to left, one up and one on the floor head back to the left to the right",5,legs,-4.404107570648193
"dancing man this round both legs to left, one up and one on the floor head back to the left to the right",6,to,-5.174160003662109
"dancing man this round both legs to left, one up and one on the floor head back to the left to the right",7,"left,",-6.599583387374878
"dancing man this round both legs to left, one up and one on the floor head back to the left to the right",8,one,-4.234169960021973
"dancing man this round both legs to left, one up and one on the floor head back to the left to the right",9,up,-4.460587024688721
"dancing man this round both legs to left, one up and one on the floor head back to the left to the right",10,and,-1.9681016206741333
"dancing man this round both legs to left, one up and one on the floor head back to the left to the right",11,one,-0.36342474818229675
"dancing man this round both legs to left, one up and one on the floor head back to the left to the right",12,on,-4.857425689697266
"dancing man this round both legs to left, one up and one on the floor head back to the left to the right",13,the,-0.6914103627204895
"dancing man this round both legs to left, one up and one on the floor head back to the left to the right",14,floor,-1.6757153272628784
"dancing man this round both legs to left, one up and one on the floor head back to the left to the right",15,head,-6.802769184112549
"dancing man this round both legs to left, one up and one on the floor head back to the left to the right",16,back,-3.8951075077056885
"dancing man this round both legs to left, one up and one on the floor head back to the left to the right",17,to,-2.196131706237793
"dancing man this round both legs to left, one up and one on the floor head back to the left to the right",18,the,-1.2682582139968872
"dancing man this round both legs to left, one up and one on the floor head back to the left to the right",19,left,-1.0680315494537354
"dancing man this round both legs to left, one up and one on the floor head back to the left to the right",20,to,-6.0452728271484375
"dancing man this round both legs to left, one up and one on the floor head back to the left to the right",21,the,-1.0744540691375732
"dancing man this round both legs to left, one up and one on the floor head back to the left to the right",22,right,-1.2899783849716187
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",0,radioactive,-13.159143447875977
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",1,one,-9.578913688659668
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",2,here,-9.030308723449707
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",3,do,-6.602643966674805
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",4,we,-4.384956359863281
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",5,have,-0.6739858984947205
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",6,a,-0.9136826395988464
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",7,better,-5.209994316101074
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",8,description,-6.07541561126709
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",9,for,-1.9713988304138184
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",10,this,-1.1161876916885376
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",11,one,-1.6631242036819458
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",12,distinct,-13.730768203735352
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",13,triangle,-8.96457576751709
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",14,at,-5.30228328704834
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",15,bottom,-3.5084333419799805
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",16,"left,",-8.362583637237549
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",17,indistinct,-8.090661507099867
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",18,body,-6.277411937713623
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",19,to,-2.7017135620117188
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",20,"right,",-2.2996692657470703
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",21,with,-4.560574054718018
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",22,a,-2.6337649822235107
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",23,distinct,-5.093599319458008
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",24,triangle,-2.4196693897247314
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",25,below,-6.43306827545166
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",26,the,-2.78946590423584
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",27,head,-1.8901442289352417
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",28,to,-4.695056438446045
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",29,the,-0.6053611636161804
"radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right",30,right,-0.5653407573699951
"kneeling person in a robe for this round, facing right also to the right no not diamond on diamond",0,kneeling,-20.553282499313354
"kneeling person in a robe for this round, facing right also to the right no not diamond on diamond",1,person,-2.941800117492676
"kneeling person in a robe for this round, facing right also to the right no not diamond on diamond",2,in,-2.7435696125030518
"kneeling person in a robe for this round, facing right also to the right no not diamond on diamond",3,a,-1.0977944135665894
"kneeling person in a robe for this round, facing right also to the right no not diamond on diamond",4,robe,-6.189239978790283
"kneeling person in a robe for this round, facing right also to the right no not diamond on diamond",5,for,-6.906563758850098
"kneeling person in a robe for this round, facing right also to the right no not diamond on diamond",6,this,-7.252063751220703
"kneeling person in a robe for this round, facing right also to the right no not diamond on diamond",7,"round,",-9.410857915878296
"kneeling person in a robe for this round, facing right also to the right no not diamond on diamond",8,facing,-7.954780578613281
"kneeling person in a robe for this round, facing right also to the right no not diamond on diamond",9,right,-1.5949615240097046
"kneeling person in a robe for this round, facing right also to the right no not diamond on diamond",10,also,-8.881659507751465
"kneeling person in a robe for this round, facing right also to the right no not diamond on diamond",11,to,-5.724080562591553
"kneeling person in a robe for this round, facing right also to the right no not diamond on diamond",12,the,-1.1517550945281982
"kneeling person in a robe for this round, facing right also to the right no not diamond on diamond",13,right,-0.8199350833892822
"kneeling person in a robe for this round, facing right also to the right no not diamond on diamond",14,no,-7.733577728271484
"kneeling person in a robe for this round, facing right also to the right no not diamond on diamond",15,not,-7.383768558502197
"kneeling person in a robe for this round, facing right also to the right no not diamond on diamond",16,diamond,-8.926565170288086
"kneeling person in a robe for this round, facing right also to the right no not diamond on diamond",17,on,-2.5200560092926025
"kneeling person in a robe for this round, facing right also to the right no not diamond on diamond",18,diamond,-9.161734580993652
flying guy on this round,0,flying,-18.79312229156494
flying guy on this round,1,guy,-5.725400924682617
flying guy on this round,2,on,-4.453028202056885
flying guy on this round,3,this,-6.041706562042236
flying guy on this round,4,round,-8.792682647705078
"i don't know if we have a name for this one head leaning forward and to the left (he looks bummed), with tiny pointy triangle below it, also facing left distinct triangle on the right, sort of hanging off yeah, distinct triangle on bottom right and top right",0,i,-13.192693710327148
"i don't know if we have a name for this one head leaning forward and to the left (he looks bummed), with tiny pointy triangle below it, also facing left distinct triangle on the right, sort of hanging off yeah, distinct triangle on bottom right and top right",1,don't,-5.030400052666664
"i don't know if we have a name for this one head leaning forward and to the left (he looks bummed), with tiny pointy triangle below it, also facing left distinct triangle on the right, sort of hanging off yeah, distinct triangle on bottom right and top right",2,know,-1.792841911315918
"i don't know if we have a name for this one head leaning forward and to the left (he looks bummed), with tiny pointy triangle below it, also facing left distinct triangle on the right, sort of hanging off yeah, distinct triangle on bottom right and top right",3,if,-3.2084717750549316
"i don't know if we have a name for this one head leaning forward and to the left (he looks bummed), with tiny pointy triangle below it, also facing left distinct triangle on the right, sort of hanging off yeah, distinct triangle on bottom right and top right",4,we,-5.705126762390137
"i don't know if we have a name for this one head leaning forward and to the left (he looks bummed), with tiny pointy triangle below it, also facing left distinct triangle on the right, sort of hanging off yeah, distinct triangle on bottom right and top right",5,have,-2.32761287689209
"i don't know if we have a name for this one head leaning forward and to the left (he looks bummed), with tiny pointy triangle below it, also facing left distinct triangle on the right, sort of hanging off yeah, distinct triangle on bottom right and top right",6,a,-1.2554643154144287
"i don't know if we have a name for this one head leaning forward and to the left (he looks bummed), with tiny pointy triangle below it, also facing left distinct triangle on the right, sort of hanging off yeah, distinct triangle on bottom right and top right",7,name,-2.8196442127227783
"i don't know if we have a name for this one head leaning forward and to the left (he looks bummed), with tiny pointy triangle below it, also facing left distinct triangle on the right, sort of hanging off yeah, distinct triangle on bottom right and top right",8,for,-0.05682121217250824
"i don't know if we have a name for this one head leaning forward and to the left (he looks bummed), with tiny pointy triangle below it, also facing left distinct triangle on the right, sort of hanging off yeah, distinct triangle on bottom right and top right",9,this,-0.5796840190887451
"i don't know if we have a name for this one head leaning forward and to the left (he looks bummed), with tiny pointy triangle below it, also facing left distinct triangle on the right, sort of hanging off yeah, distinct triangle on bottom right and top right",10,one,-2.3904242515563965
"i don't know if we have a name for this one head leaning forward and to the left (he looks bummed), with tiny pointy triangle below it, also facing left distinct triangle on the right, sort of hanging off yeah, distinct triangle on bottom right and top right",11,head,-13.286046981811523
"i don't know if we have a name for this one head leaning forward and to the left (he looks bummed), with tiny pointy triangle below it, also facing left distinct triangle on the right, sort of hanging off yeah, distinct triangle on bottom right and top right",12,leaning,-11.661806106567383
"i don't know if we have a name for this one head leaning forward and to the left (he looks bummed), with tiny pointy triangle below it, also facing left distinct triangle on the right, sort of hanging off yeah, distinct triangle on bottom right and top right",13,forward,-1.9942874908447266
"i don't know if we have a name for this one head leaning forward and to the left (he looks bummed), with tiny pointy triangle below it, also facing left distinct triangle on the right, sort of hanging off yeah, distinct triangle on bottom right and top right",14,and,-2.7504141330718994
"i don't know if we have a name for this one head leaning forward and to the left (he looks bummed), with tiny pointy triangle below it, also facing left distinct triangle on the right, sort of hanging off yeah, distinct triangle on bottom right and top right",15,to,-4.591880798339844
"i don't know if we have a name for this one head leaning forward and to the left (he looks bummed), with tiny pointy triangle below it, also facing left distinct triangle on the right, sort of hanging off yeah, distinct triangle on bottom right and top right",16,the,-0.24039144814014435
"i don't know if we have a name for this one head leaning forward and to the left (he looks bummed), with tiny pointy triangle below it, also facing left distinct triangle on the right, sort of hanging off yeah, distinct triangle on bottom right and top right",17,left,-1.2201160192489624
"i don't know if we have a name for this one head leaning forward and to the left (he looks bummed), with tiny pointy triangle below it, also facing left distinct triangle on the right, sort of hanging off yeah, distinct triangle on bottom right and top right",18,(he,-11.0407395362854
"i don't know if we have a name for this one head leaning forward and to the left (he looks bummed), with tiny pointy triangle below it, also facing left distinct triangle on the right, sort of hanging off yeah, distinct triangle on bottom right and top right",19,looks,-2.9066274166107178
"i don't know if we have a name for this one head leaning forward and to the left (he looks bummed), with tiny pointy triangle below it, also facing left distinct triangle on the right, sort of hanging off yeah, distinct triangle on bottom right and top right",20,"bummed),",-11.219867145642638
"i don't know if we have a name for this one head leaning forward and to the left (he looks bummed), with tiny pointy triangle below it, also facing left distinct triangle on the right, sort of hanging off yeah, distinct triangle on bottom right and top right",21,with,-4.10113525390625
"i don't know if we have a name for this one head leaning forward and to the left (he looks bummed), with tiny pointy triangle below it, also facing left distinct triangle on the right, sort of hanging off yeah, distinct triangle on bottom right and top right",22,tiny,-7.587713241577148
"i don't know if we have a name for this one head leaning forward and to the left (he looks bummed), with tiny pointy triangle below it, also facing left distinct triangle on the right, sort of hanging off yeah, distinct triangle on bottom right and top right",23,pointy,-6.245484944432974
"i don't know if we have a name for this one head leaning forward and to the left (he looks bummed), with tiny pointy triangle below it, also facing left distinct triangle on the right, sort of hanging off yeah, distinct triangle on bottom right and top right",24,triangle,-5.149213790893555
