full_text,word_idx,word,logprob
"speaker: kneeling with one leg in front and arm up by the =face
listener: More
listener: Head tilted back
speaker: maybe half kneeling half standing
listener: The one that looks like the dancing lady emoji
speaker: Head slightly back
listener: Only one arm
listener: Does he kind of look like his arms are out as if he is begging
speaker: one arm",19, one arm,-5.4143766346387565
"speaker: head looking the other way one leg down one leg up
upright
listener: Zombie guy
listener: the zombie walk one or the yoga one
listener: Is this the ice skating one again
speaker: zombie
not the ice skating one",0,,0.0
"speaker: head looking the other way one leg down one leg up
upright
listener: Zombie guy
listener: the zombie walk one or the yoga one
listener: Is this the ice skating one again
speaker: zombie
not the ice skating one",1,peaker,-11.999853134155273
"speaker: head looking the other way one leg down one leg up
upright
listener: Zombie guy
listener: the zombie walk one or the yoga one
listener: Is this the ice skating one again
speaker: zombie
not the ice skating one",2," head looking the other way one leg down one leg up
",-55.5410520285368
"speaker: head looking the other way one leg down one leg up
upright
listener: Zombie guy
listener: the zombie walk one or the yoga one
listener: Is this the ice skating one again
speaker: zombie
not the ice skating one",3,p,-6.602150917053223
"speaker: head looking the other way one leg down one leg up
upright
listener: Zombie guy
listener: the zombie walk one or the yoga one
listener: Is this the ice skating one again
speaker: zombie
not the ice skating one",4,"ight
",-5.387618780136108
"speaker: head looking the other way one leg down one leg up
upright
listener: Zombie guy
listener: the zombie walk one or the yoga one
listener: Is this the ice skating one again
speaker: zombie
not the ice skating one",5,istener,-7.569877624511719
"speaker: head looking the other way one leg down one leg up
upright
listener: Zombie guy
listener: the zombie walk one or the yoga one
listener: Is this the ice skating one again
speaker: zombie
not the ice skating one",6," Zombie guy
",-25.458319664001465
"speaker: head looking the other way one leg down one leg up
upright
listener: Zombie guy
listener: the zombie walk one or the yoga one
listener: Is this the ice skating one again
speaker: zombie
not the ice skating one",7,istener,-3.0807156562805176
"speaker: head looking the other way one leg down one leg up
upright
listener: Zombie guy
listener: the zombie walk one or the yoga one
listener: Is this the ice skating one again
speaker: zombie
not the ice skating one",8," the zombie walk one or the yoga one
",-47.22256423532963
"speaker: head looking the other way one leg down one leg up
upright
listener: Zombie guy
listener: the zombie walk one or the yoga one
listener: Is this the ice skating one again
speaker: zombie
not the ice skating one",9,istener,-0.9651166200637817
"speaker: head looking the other way one leg down one leg up
upright
listener: Zombie guy
listener: the zombie walk one or the yoga one
listener: Is this the ice skating one again
speaker: zombie
not the ice skating one",10," Is this the ice skating one again
",-35.350416988134384
"speaker: head looking the other way one leg down one leg up
upright
listener: Zombie guy
listener: the zombie walk one or the yoga one
listener: Is this the ice skating one again
speaker: zombie
not the ice skating one",11,peaker,-1.904524803161621
"speaker: head looking the other way one leg down one leg up
upright
listener: Zombie guy
listener: the zombie walk one or the yoga one
listener: Is this the ice skating one again
speaker: zombie
not the ice skating one",12," zombie
",-8.413430158048868
"speaker: head looking the other way one leg down one leg up
upright
listener: Zombie guy
listener: the zombie walk one or the yoga one
listener: Is this the ice skating one again
speaker: zombie
not the ice skating one",13,ot the ice skating one,-13.995433807373047
"speaker: The one sitting down slouching no arms visible
listener: Beanbag guy
listener: Beanbag",0,,0.0
"speaker: The one sitting down slouching no arms visible
listener: Beanbag guy
listener: Beanbag",1,peaker,-11.999853134155273
"speaker: The one sitting down slouching no arms visible
listener: Beanbag guy
listener: Beanbag",2, The one sitting down sl,-32.2114462852478
"speaker: The one sitting down slouching no arms visible
listener: Beanbag guy
listener: Beanbag",3,uch,-1.4776549339294434
"speaker: The one sitting down slouching no arms visible
listener: Beanbag guy
listener: Beanbag",4,"ng no arms visible
",-23.73003312945366
"speaker: The one sitting down slouching no arms visible
listener: Beanbag guy
listener: Beanbag",5,istener,-5.507515907287598
"speaker: The one sitting down slouching no arms visible
listener: Beanbag guy
listener: Beanbag",6, Bean,-15.72125518321991
"speaker: The one sitting down slouching no arms visible
listener: Beanbag guy
listener: Beanbag",7,"ag guy
",-11.310760021209717
"speaker: The one sitting down slouching no arms visible
listener: Beanbag guy
listener: Beanbag",8,istener,-3.3686208724975586
"speaker: The one sitting down slouching no arms visible
listener: Beanbag guy
listener: Beanbag",9, Bean,-3.6101226210594177
"speaker: The one sitting down slouching no arms visible
listener: Beanbag guy
listener: Beanbag",10,ag,-0.12675289809703827
"speaker: sitting down with both arms above the head looking down
listener: The rabbit ears one
listener: That's how i see him too lol
Rabbit ears",0,,0.0
"speaker: sitting down with both arms above the head looking down
listener: The rabbit ears one
listener: That's how i see him too lol
Rabbit ears",1,peaker,-11.999853134155273
"speaker: sitting down with both arms above the head looking down
listener: The rabbit ears one
listener: That's how i see him too lol
Rabbit ears",2," sitting down with both arms above the head looking down
",-49.589489817619324
"speaker: sitting down with both arms above the head looking down
listener: The rabbit ears one
listener: That's how i see him too lol
Rabbit ears",3,istener,-4.0572614669799805
"speaker: sitting down with both arms above the head looking down
listener: The rabbit ears one
listener: That's how i see him too lol
Rabbit ears",4," The rabbit ears one
",-34.0461247600615
"speaker: sitting down with both arms above the head looking down
listener: The rabbit ears one
listener: That's how i see him too lol
Rabbit ears",5,istener,-4.136415481567383
"speaker: sitting down with both arms above the head looking down
listener: The rabbit ears one
listener: That's how i see him too lol
Rabbit ears",6, That,-6.204719677567482
"speaker: sitting down with both arms above the head looking down
listener: The rabbit ears one
listener: That's how i see him too lol
Rabbit ears",7,"s how i see him too lol
",-29.144576370716095
"speaker: sitting down with both arms above the head looking down
listener: The rabbit ears one
listener: That's how i see him too lol
Rabbit ears",8,,-9.333830833435059
"speaker: sitting down with both arms above the head looking down
listener: The rabbit ears one
listener: That's how i see him too lol
Rabbit ears",9,bbit ears,-1.7693732380867004
"speaker: The one doing the dramatic yoga pose
listener: I don't know that one
listener: The ice skater
speaker: one arm in front one leg in front
not the ice skater
listener: Like kung fu from the side
listener: Like he's doing a dance from Disturbia lol",0,,0.0
"speaker: The one doing the dramatic yoga pose
listener: I don't know that one
listener: The ice skater
speaker: one arm in front one leg in front
not the ice skater
listener: Like kung fu from the side
listener: Like he's doing a dance from Disturbia lol",1,peaker,-11.999853134155273
"speaker: The one doing the dramatic yoga pose
listener: I don't know that one
listener: The ice skater
speaker: one arm in front one leg in front
not the ice skater
listener: Like kung fu from the side
listener: Like he's doing a dance from Disturbia lol",2," The one doing the dramatic yoga pose
",-48.4553172364831
"speaker: The one doing the dramatic yoga pose
listener: I don't know that one
listener: The ice skater
speaker: one arm in front one leg in front
not the ice skater
listener: Like kung fu from the side
listener: Like he's doing a dance from Disturbia lol",3,istener,-3.0143702030181885
"speaker: The one doing the dramatic yoga pose
listener: I don't know that one
listener: The ice skater
speaker: one arm in front one leg in front
not the ice skater
listener: Like kung fu from the side
listener: Like he's doing a dance from Disturbia lol",4, I don,-6.899824533611536
"speaker: The one doing the dramatic yoga pose
listener: I don't know that one
listener: The ice skater
speaker: one arm in front one leg in front
not the ice skater
listener: Like kung fu from the side
listener: Like he's doing a dance from Disturbia lol",5,"t know that one
",-11.266841471195221
"speaker: The one doing the dramatic yoga pose
listener: I don't know that one
listener: The ice skater
speaker: one arm in front one leg in front
not the ice skater
listener: Like kung fu from the side
listener: Like he's doing a dance from Disturbia lol",6,istener,-4.579920768737793
"speaker: The one doing the dramatic yoga pose
listener: I don't know that one
listener: The ice skater
speaker: one arm in front one leg in front
not the ice skater
listener: Like kung fu from the side
listener: Like he's doing a dance from Disturbia lol",7, The ice sk,-12.227751649916172
"speaker: The one doing the dramatic yoga pose
listener: I don't know that one
listener: The ice skater
speaker: one arm in front one leg in front
not the ice skater
listener: Like kung fu from the side
listener: Like he's doing a dance from Disturbia lol",8,"ter
",-0.42524239607155323
"speaker: The one doing the dramatic yoga pose
listener: I don't know that one
listener: The ice skater
speaker: one arm in front one leg in front
not the ice skater
listener: Like kung fu from the side
listener: Like he's doing a dance from Disturbia lol",9,peaker,-0.7558924555778503
"speaker: The one doing the dramatic yoga pose
listener: I don't know that one
listener: The ice skater
speaker: one arm in front one leg in front
not the ice skater
listener: Like kung fu from the side
listener: Like he's doing a dance from Disturbia lol",10," one arm in front one leg in front
",-27.144236610736698
"speaker: The one doing the dramatic yoga pose
listener: I don't know that one
listener: The ice skater
speaker: one arm in front one leg in front
not the ice skater
listener: Like kung fu from the side
listener: Like he's doing a dance from Disturbia lol",11,ot the ice sk,-14.04990592226386
"speaker: The one doing the dramatic yoga pose
listener: I don't know that one
listener: The ice skater
speaker: one arm in front one leg in front
not the ice skater
listener: Like kung fu from the side
listener: Like he's doing a dance from Disturbia lol",12,"ter
",-0.34044082229956985
"speaker: The one doing the dramatic yoga pose
listener: I don't know that one
listener: The ice skater
speaker: one arm in front one leg in front
not the ice skater
listener: Like kung fu from the side
listener: Like he's doing a dance from Disturbia lol",13,istener,-0.704766571521759
"speaker: The one doing the dramatic yoga pose
listener: I don't know that one
listener: The ice skater
speaker: one arm in front one leg in front
not the ice skater
listener: Like kung fu from the side
listener: Like he's doing a dance from Disturbia lol",14, Like k,-15.5267822612077
"speaker: The one doing the dramatic yoga pose
listener: I don't know that one
listener: The ice skater
speaker: one arm in front one leg in front
not the ice skater
listener: Like kung fu from the side
listener: Like he's doing a dance from Disturbia lol",15,"ng fu from the side
",-11.381697550415993
"speaker: The one doing the dramatic yoga pose
listener: I don't know that one
listener: The ice skater
speaker: one arm in front one leg in front
not the ice skater
listener: Like kung fu from the side
listener: Like he's doing a dance from Disturbia lol",16,istener,-2.2448458671569824
"speaker: The one doing the dramatic yoga pose
listener: I don't know that one
listener: The ice skater
speaker: one arm in front one leg in front
not the ice skater
listener: Like kung fu from the side
listener: Like he's doing a dance from Disturbia lol",17, Like he,-7.854980928590521
"speaker: The one doing the dramatic yoga pose
listener: I don't know that one
listener: The ice skater
speaker: one arm in front one leg in front
not the ice skater
listener: Like kung fu from the side
listener: Like he's doing a dance from Disturbia lol",18,s doing a dance from Dist,-26.433016538619995
"speaker: The one doing the dramatic yoga pose
listener: I don't know that one
listener: The ice skater
speaker: one arm in front one leg in front
not the ice skater
listener: Like kung fu from the side
listener: Like he's doing a dance from Disturbia lol",19,rb,-1.173743486404419
"speaker: The one doing the dramatic yoga pose
listener: I don't know that one
listener: The ice skater
speaker: one arm in front one leg in front
not the ice skater
listener: Like kung fu from the side
listener: Like he's doing a dance from Disturbia lol",20,a lol,-9.506857369095087
"speaker: the one with the almost square body
listener: Looks like it's pointing off to the side
Our right
listener: Like half his body is swallowed by a rectangle
listener: Arms and feet out front
listener: Front on with just a foot at the bottom
listener: chubby dude",0,,0.0
"speaker: the one with the almost square body
listener: Looks like it's pointing off to the side
Our right
listener: Like half his body is swallowed by a rectangle
listener: Arms and feet out front
listener: Front on with just a foot at the bottom
listener: chubby dude",1,peaker,-11.999853134155273
"speaker: the one with the almost square body
listener: Looks like it's pointing off to the side
Our right
listener: Like half his body is swallowed by a rectangle
listener: Arms and feet out front
listener: Front on with just a foot at the bottom
listener: chubby dude",2," the one with the almost square body
",-40.39104110002518
"speaker: the one with the almost square body
listener: Looks like it's pointing off to the side
Our right
listener: Like half his body is swallowed by a rectangle
listener: Arms and feet out front
listener: Front on with just a foot at the bottom
listener: chubby dude",3,istener,-4.504495143890381
"speaker: the one with the almost square body
listener: Looks like it's pointing off to the side
Our right
listener: Like half his body is swallowed by a rectangle
listener: Arms and feet out front
listener: Front on with just a foot at the bottom
listener: chubby dude",4, Looks like it,-17.316973574459553
"speaker: the one with the almost square body
listener: Looks like it's pointing off to the side
Our right
listener: Like half his body is swallowed by a rectangle
listener: Arms and feet out front
listener: Front on with just a foot at the bottom
listener: chubby dude",5,"s pointing off to the side
",-17.420884519815445
"speaker: the one with the almost square body
listener: Looks like it's pointing off to the side
Our right
listener: Like half his body is swallowed by a rectangle
listener: Arms and feet out front
listener: Front on with just a foot at the bottom
listener: chubby dude",6,"ur right
",-25.621228218078613
"speaker: the one with the almost square body
listener: Looks like it's pointing off to the side
Our right
listener: Like half his body is swallowed by a rectangle
listener: Arms and feet out front
listener: Front on with just a foot at the bottom
listener: chubby dude",7,istener,-3.8085403442382812
"speaker: the one with the almost square body
listener: Looks like it's pointing off to the side
Our right
listener: Like half his body is swallowed by a rectangle
listener: Arms and feet out front
listener: Front on with just a foot at the bottom
listener: chubby dude",8," Like half his body is swallowed by a rectangle
",-35.77699499577284
"speaker: the one with the almost square body
listener: Looks like it's pointing off to the side
Our right
listener: Like half his body is swallowed by a rectangle
listener: Arms and feet out front
listener: Front on with just a foot at the bottom
listener: chubby dude",9,istener,-2.345398187637329
"speaker: the one with the almost square body
listener: Looks like it's pointing off to the side
Our right
listener: Like half his body is swallowed by a rectangle
listener: Arms and feet out front
listener: Front on with just a foot at the bottom
listener: chubby dude",10," Arms and feet out front
",-26.826292543672025
"speaker: the one with the almost square body
listener: Looks like it's pointing off to the side
Our right
listener: Like half his body is swallowed by a rectangle
listener: Arms and feet out front
listener: Front on with just a foot at the bottom
listener: chubby dude",11,istener,-1.3098567724227905
"speaker: the one with the almost square body
listener: Looks like it's pointing off to the side
Our right
listener: Like half his body is swallowed by a rectangle
listener: Arms and feet out front
listener: Front on with just a foot at the bottom
listener: chubby dude",12," Front on with just a foot at the bottom
",-35.97332780761644
"speaker: the one with the almost square body
listener: Looks like it's pointing off to the side
Our right
listener: Like half his body is swallowed by a rectangle
listener: Arms and feet out front
listener: Front on with just a foot at the bottom
listener: chubby dude",13,istener,-0.6462404727935791
"speaker: the one with the almost square body
listener: Looks like it's pointing off to the side
Our right
listener: Like half his body is swallowed by a rectangle
listener: Arms and feet out front
listener: Front on with just a foot at the bottom
listener: chubby dude",14, chubby dude,-19.3936773694586
"speaker: the one kneeling with head tilted back
listener: Like in prayer
listener: I feel like there is a lot of these guys
speaker: arms out and feet up
listener: both arms up almost like a T
listener: The beggar",0,,0.0
"speaker: the one kneeling with head tilted back
listener: Like in prayer
listener: I feel like there is a lot of these guys
speaker: arms out and feet up
listener: both arms up almost like a T
listener: The beggar",1,peaker,-11.999853134155273
"speaker: the one kneeling with head tilted back
listener: Like in prayer
listener: I feel like there is a lot of these guys
speaker: arms out and feet up
listener: both arms up almost like a T
listener: The beggar",2," the one kneeling with head tilted back
",-41.2215461730957
"speaker: the one kneeling with head tilted back
listener: Like in prayer
listener: I feel like there is a lot of these guys
speaker: arms out and feet up
listener: both arms up almost like a T
listener: The beggar",3,istener,-4.668395042419434
"speaker: the one kneeling with head tilted back
listener: Like in prayer
listener: I feel like there is a lot of these guys
speaker: arms out and feet up
listener: both arms up almost like a T
listener: The beggar",4," Like in prayer
",-26.490131687372923
"speaker: the one kneeling with head tilted back
listener: Like in prayer
listener: I feel like there is a lot of these guys
speaker: arms out and feet up
listener: both arms up almost like a T
listener: The beggar",5,istener,-4.120790004730225
"speaker: the one kneeling with head tilted back
listener: Like in prayer
listener: I feel like there is a lot of these guys
speaker: arms out and feet up
listener: both arms up almost like a T
listener: The beggar",6," I feel like there is a lot of these guys
",-36.57744841277599
"speaker: the one kneeling with head tilted back
listener: Like in prayer
listener: I feel like there is a lot of these guys
speaker: arms out and feet up
listener: both arms up almost like a T
listener: The beggar",7,peaker,-0.41327232122421265
"speaker: the one kneeling with head tilted back
listener: Like in prayer
listener: I feel like there is a lot of these guys
speaker: arms out and feet up
listener: both arms up almost like a T
listener: The beggar",8," arms out and feet up
",-25.405340232886374
"speaker: the one kneeling with head tilted back
listener: Like in prayer
listener: I feel like there is a lot of these guys
speaker: arms out and feet up
listener: both arms up almost like a T
listener: The beggar",9,istener,-0.30197954177856445
"speaker: the one kneeling with head tilted back
listener: Like in prayer
listener: I feel like there is a lot of these guys
speaker: arms out and feet up
listener: both arms up almost like a T
listener: The beggar",10," both arms up almost like a T
",-29.157628210727125
"speaker: the one kneeling with head tilted back
listener: Like in prayer
listener: I feel like there is a lot of these guys
speaker: arms out and feet up
listener: both arms up almost like a T
listener: The beggar",11,istener,-1.1798591613769531
"speaker: the one kneeling with head tilted back
listener: Like in prayer
listener: I feel like there is a lot of these guys
speaker: arms out and feet up
listener: both arms up almost like a T
listener: The beggar",12, The beg,-15.123026818502694
"speaker: the one kneeling with head tilted back
listener: Like in prayer
listener: I feel like there is a lot of these guys
speaker: arms out and feet up
listener: both arms up almost like a T
listener: The beggar",13,ar,-0.4756412208080292
speaker: the ice skating one,0,,0.0
speaker: the ice skating one,1,peaker,-11.999853134155273
speaker: the ice skating one,2, the ice skating one,-29.10141611099243
"speaker: the one standing straight with arms outstretched
looks like holding a tray
listener: upside down top hat",0,,0.0
"speaker: the one standing straight with arms outstretched
looks like holding a tray
listener: upside down top hat",1,peaker,-11.999853134155273
"speaker: the one standing straight with arms outstretched
looks like holding a tray
listener: upside down top hat",2, the one standing straight with arms out,-33.79108476638794
"speaker: the one standing straight with arms outstretched
looks like holding a tray
listener: upside down top hat",3,t,-0.9634314775466919
"speaker: the one standing straight with arms outstretched
looks like holding a tray
listener: upside down top hat",4,"etched
",-3.5260926075279713
"speaker: the one standing straight with arms outstretched
looks like holding a tray
listener: upside down top hat",5,"ooks like holding a tray
",-26.432156920433044
"speaker: the one standing straight with arms outstretched
looks like holding a tray
listener: upside down top hat",6,istener,-6.759225368499756
"speaker: the one standing straight with arms outstretched
looks like holding a tray
listener: upside down top hat",7, upside down top hat,-17.733245473355055
"speaker: kneeling head forward feet showing
praying
listener: Bent knees
listener: Is he puking out a triangle
speaker: triangle
listener: To me that looks like someone in a kimono going ""SAFE"" like at a baseball game
listener: i can see that lol",0,,0.0
"speaker: kneeling head forward feet showing
praying
listener: Bent knees
listener: Is he puking out a triangle
speaker: triangle
listener: To me that looks like someone in a kimono going ""SAFE"" like at a baseball game
listener: i can see that lol",1,peaker,-11.999853134155273
"speaker: kneeling head forward feet showing
praying
listener: Bent knees
listener: Is he puking out a triangle
speaker: triangle
listener: To me that looks like someone in a kimono going ""SAFE"" like at a baseball game
listener: i can see that lol",2," kneeling head forward feet showing
",-54.92822074890137
"speaker: kneeling head forward feet showing
praying
listener: Bent knees
listener: Is he puking out a triangle
speaker: triangle
listener: To me that looks like someone in a kimono going ""SAFE"" like at a baseball game
listener: i can see that lol",3,r,-6.387615203857422
"speaker: kneeling head forward feet showing
praying
listener: Bent knees
listener: Is he puking out a triangle
speaker: triangle
listener: To me that looks like someone in a kimono going ""SAFE"" like at a baseball game
listener: i can see that lol",4,"ying
",-6.404951572418213
"speaker: kneeling head forward feet showing
praying
listener: Bent knees
listener: Is he puking out a triangle
speaker: triangle
listener: To me that looks like someone in a kimono going ""SAFE"" like at a baseball game
listener: i can see that lol",5,istener,-7.002368927001953
"speaker: kneeling head forward feet showing
praying
listener: Bent knees
listener: Is he puking out a triangle
speaker: triangle
listener: To me that looks like someone in a kimono going ""SAFE"" like at a baseball game
listener: i can see that lol",6," Bent knees
",-16.70629131793976
"speaker: kneeling head forward feet showing
praying
listener: Bent knees
listener: Is he puking out a triangle
speaker: triangle
listener: To me that looks like someone in a kimono going ""SAFE"" like at a baseball game
listener: i can see that lol",7,istener,-3.7791478633880615
"speaker: kneeling head forward feet showing
praying
listener: Bent knees
listener: Is he puking out a triangle
speaker: triangle
listener: To me that looks like someone in a kimono going ""SAFE"" like at a baseball game
listener: i can see that lol",8, Is he p,-20.548537105321884
"speaker: kneeling head forward feet showing
praying
listener: Bent knees
listener: Is he puking out a triangle
speaker: triangle
listener: To me that looks like someone in a kimono going ""SAFE"" like at a baseball game
listener: i can see that lol",9,k,-3.880122661590576
"speaker: kneeling head forward feet showing
praying
listener: Bent knees
listener: Is he puking out a triangle
speaker: triangle
listener: To me that looks like someone in a kimono going ""SAFE"" like at a baseball game
listener: i can see that lol",10,"ng out a triangle
",-19.649766370654106
"speaker: kneeling head forward feet showing
praying
listener: Bent knees
listener: Is he puking out a triangle
speaker: triangle
listener: To me that looks like someone in a kimono going ""SAFE"" like at a baseball game
listener: i can see that lol",11,peaker,-1.7904808521270752
"speaker: kneeling head forward feet showing
praying
listener: Bent knees
listener: Is he puking out a triangle
speaker: triangle
listener: To me that looks like someone in a kimono going ""SAFE"" like at a baseball game
listener: i can see that lol",12," triangle
",-7.619841035455465
"speaker: kneeling head forward feet showing
praying
listener: Bent knees
listener: Is he puking out a triangle
speaker: triangle
listener: To me that looks like someone in a kimono going ""SAFE"" like at a baseball game
listener: i can see that lol",13,istener,-0.7977505326271057
"speaker: kneeling head forward feet showing
praying
listener: Bent knees
listener: Is he puking out a triangle
speaker: triangle
listener: To me that looks like someone in a kimono going ""SAFE"" like at a baseball game
listener: i can see that lol",14, To me that looks like someone in a kim,-30.116027659736574
"speaker: kneeling head forward feet showing
praying
listener: Bent knees
listener: Is he puking out a triangle
speaker: triangle
listener: To me that looks like someone in a kimono going ""SAFE"" like at a baseball game
listener: i can see that lol",15,"no going """,-11.067689662333578
"speaker: kneeling head forward feet showing
praying
listener: Bent knees
listener: Is he puking out a triangle
speaker: triangle
listener: To me that looks like someone in a kimono going ""SAFE"" like at a baseball game
listener: i can see that lol",16,AFE,-14.624073028564453
"speaker: kneeling head forward feet showing
praying
listener: Bent knees
listener: Is he puking out a triangle
speaker: triangle
listener: To me that looks like someone in a kimono going ""SAFE"" like at a baseball game
listener: i can see that lol",17," like at a baseball game
",-17.39329132437706
"speaker: kneeling head forward feet showing
praying
listener: Bent knees
listener: Is he puking out a triangle
speaker: triangle
listener: To me that looks like someone in a kimono going ""SAFE"" like at a baseball game
listener: i can see that lol",18,istener,-1.4753687381744385
"speaker: kneeling head forward feet showing
praying
listener: Bent knees
listener: Is he puking out a triangle
speaker: triangle
listener: To me that looks like someone in a kimono going ""SAFE"" like at a baseball game
listener: i can see that lol",19, i can see that lol,-21.73105177935213
"speaker: bent knees but not kneeling arms out
both feet on floor
listener: Does he kind of have the shape of the letter S
listener: lightning bolt",0,,0.0
"speaker: bent knees but not kneeling arms out
both feet on floor
listener: Does he kind of have the shape of the letter S
listener: lightning bolt",1,peaker,-11.999853134155273
"speaker: bent knees but not kneeling arms out
both feet on floor
listener: Does he kind of have the shape of the letter S
listener: lightning bolt",2," bent knees but not kneeling arms out
",-57.73868417739868
"speaker: bent knees but not kneeling arms out
both feet on floor
listener: Does he kind of have the shape of the letter S
listener: lightning bolt",3,"oth feet on floor
",-17.74076211452484
"speaker: bent knees but not kneeling arms out
both feet on floor
listener: Does he kind of have the shape of the letter S
listener: lightning bolt",4,istener,-8.873414993286133
"speaker: bent knees but not kneeling arms out
both feet on floor
listener: Does he kind of have the shape of the letter S
listener: lightning bolt",5," Does he kind of have the shape of the letter S
",-46.396456606686115
"speaker: bent knees but not kneeling arms out
both feet on floor
listener: Does he kind of have the shape of the letter S
listener: lightning bolt",6,istener,-2.295903444290161
"speaker: bent knees but not kneeling arms out
both feet on floor
listener: Does he kind of have the shape of the letter S
listener: lightning bolt",7, lightning bolt,-15.117504682391882
"speaker: flying person
listener: Raver guy
listener: Like a ghost
listener: No legs
speaker: no legs flat body
listener: Ghost meme
listener: Arms out in the air or no arms
speaker: both arms in air
listener: Raver guy",0,,0.0
"speaker: flying person
listener: Raver guy
listener: Like a ghost
listener: No legs
speaker: no legs flat body
listener: Ghost meme
listener: Arms out in the air or no arms
speaker: both arms in air
listener: Raver guy",1,peaker,-11.999853134155273
"speaker: flying person
listener: Raver guy
listener: Like a ghost
listener: No legs
speaker: no legs flat body
listener: Ghost meme
listener: Arms out in the air or no arms
speaker: both arms in air
listener: Raver guy",2," flying person
",-25.3416690826416
"speaker: flying person
listener: Raver guy
listener: Like a ghost
listener: No legs
speaker: no legs flat body
listener: Ghost meme
listener: Arms out in the air or no arms
speaker: both arms in air
listener: Raver guy",3,istener,-6.718556880950928
"speaker: flying person
listener: Raver guy
listener: Like a ghost
listener: No legs
speaker: no legs flat body
listener: Ghost meme
listener: Arms out in the air or no arms
speaker: both arms in air
listener: Raver guy",4, R,-9.413460256531835
"speaker: flying person
listener: Raver guy
listener: Like a ghost
listener: No legs
speaker: no legs flat body
listener: Ghost meme
listener: Arms out in the air or no arms
speaker: both arms in air
listener: Raver guy",5,"ver guy
",-19.7377787232399
"speaker: flying person
listener: Raver guy
listener: Like a ghost
listener: No legs
speaker: no legs flat body
listener: Ghost meme
listener: Arms out in the air or no arms
speaker: both arms in air
listener: Raver guy",6,istener,-4.27934455871582
"speaker: flying person
listener: Raver guy
listener: Like a ghost
listener: No legs
speaker: no legs flat body
listener: Ghost meme
listener: Arms out in the air or no arms
speaker: both arms in air
listener: Raver guy",7," Like a ghost
",-18.92272412776947
"speaker: flying person
listener: Raver guy
listener: Like a ghost
listener: No legs
speaker: no legs flat body
listener: Ghost meme
listener: Arms out in the air or no arms
speaker: both arms in air
listener: Raver guy",8,istener,-0.6271738409996033
"speaker: flying person
listener: Raver guy
listener: Like a ghost
listener: No legs
speaker: no legs flat body
listener: Ghost meme
listener: Arms out in the air or no arms
speaker: both arms in air
listener: Raver guy",9," No legs
",-11.989680147729814
"speaker: flying person
listener: Raver guy
listener: Like a ghost
listener: No legs
speaker: no legs flat body
listener: Ghost meme
listener: Arms out in the air or no arms
speaker: both arms in air
listener: Raver guy",10,peaker,-1.5423223972320557
"speaker: flying person
listener: Raver guy
listener: Like a ghost
listener: No legs
speaker: no legs flat body
listener: Ghost meme
listener: Arms out in the air or no arms
speaker: both arms in air
listener: Raver guy",11," no legs flat body
",-20.883641141466796
"speaker: flying person
listener: Raver guy
listener: Like a ghost
listener: No legs
speaker: no legs flat body
listener: Ghost meme
listener: Arms out in the air or no arms
speaker: both arms in air
listener: Raver guy",12,istener,-0.2757625877857208
"speaker: flying person
listener: Raver guy
listener: Like a ghost
listener: No legs
speaker: no legs flat body
listener: Ghost meme
listener: Arms out in the air or no arms
speaker: both arms in air
listener: Raver guy",13," Ghost meme
",-14.512733380543068
"speaker: flying person
listener: Raver guy
listener: Like a ghost
listener: No legs
speaker: no legs flat body
listener: Ghost meme
listener: Arms out in the air or no arms
speaker: both arms in air
listener: Raver guy",14,istener,-0.502330482006073
"speaker: flying person
listener: Raver guy
listener: Like a ghost
listener: No legs
speaker: no legs flat body
listener: Ghost meme
listener: Arms out in the air or no arms
speaker: both arms in air
listener: Raver guy",15," Arms out in the air or no arms
",-32.30868562916294
"speaker: flying person
listener: Raver guy
listener: Like a ghost
listener: No legs
speaker: no legs flat body
listener: Ghost meme
listener: Arms out in the air or no arms
speaker: both arms in air
listener: Raver guy",16,peaker,-0.7874689102172852
"speaker: flying person
listener: Raver guy
listener: Like a ghost
listener: No legs
speaker: no legs flat body
listener: Ghost meme
listener: Arms out in the air or no arms
speaker: both arms in air
listener: Raver guy",17," both arms in air
",-12.049845386180095
"speaker: flying person
listener: Raver guy
listener: Like a ghost
listener: No legs
speaker: no legs flat body
listener: Ghost meme
listener: Arms out in the air or no arms
speaker: both arms in air
listener: Raver guy",18,istener,-0.13975341618061066
"speaker: flying person
listener: Raver guy
listener: Like a ghost
listener: No legs
speaker: no legs flat body
listener: Ghost meme
listener: Arms out in the air or no arms
speaker: both arms in air
listener: Raver guy",19, R,-4.4333042580401525
"speaker: flying person
listener: Raver guy
listener: Like a ghost
listener: No legs
speaker: no legs flat body
listener: Ghost meme
listener: Arms out in the air or no arms
speaker: both arms in air
listener: Raver guy",20,ver guy,-0.519809901714325
"speaker: sitting down with no feet showing legs to one side
no arms
listener: Swaddled up like a bb
listener: cute bb
listener: I think that's the one that looks like a ghost to me, like he's wearing a sheet ( )",0,,0.0
"speaker: sitting down with no feet showing legs to one side
no arms
listener: Swaddled up like a bb
listener: cute bb
listener: I think that's the one that looks like a ghost to me, like he's wearing a sheet ( )",1,peaker,-11.999853134155273
"speaker: sitting down with no feet showing legs to one side
no arms
listener: Swaddled up like a bb
listener: cute bb
listener: I think that's the one that looks like a ghost to me, like he's wearing a sheet ( )",2," sitting down with no feet showing legs to one side
",-54.11104150861502
